26.0954,20.8099,19.2229,15.381,20.2799,20.8388,15.446,16.7864,18.5903,20.6546,19.3128,13.4394,13.5183,14.3776,14.346,14.3591,15.5347,15.3471,15.2523,15.1209,17.0767,16.8963,16.7414,16.4792,16.3229,16.1293,16.0047,18.4196,18.2587,18.0558,17.8925,17.6879,17.5924,17.4186,17.3195,17.1902,17.0031,16.8842,12.0498,12.8654,12.846,12.8509,12.8523,12.8297,12.8306,12.8277,12.8322,12.8199,12.7985,12.796,12.782,12.7883,12.7816,12.7808,12.7715,12.757,12.7446,12.7418,12.7231,12.7088,12.7147,12.7028,12.6933,12.6848,12.6871,12.6773,12.6801,12.6641,13.654,13.6514,13.6441,13.6246,13.6129,13.6049,13.596,13.5918,13.5915,13.5896
21.0518,20.8099,23.0021,18.0799,15.4694,17.0335,20.8192,14.4442,15.7198,17.1106,16.8126,18.7824,18.1316,19.6161,13.4737,13.5233,14.5542,14.4562,14.4255,14.3597,15.7165,15.6276,15.5566,15.4018,15.3185,15.2067,15.132,16.8297,16.7373,16.6081,16.5153,16.3844,16.3363,16.2282,16.1719,16.0882,15.9477,15.8754,15.8021,18.091,17.9281,17.898,17.8161,17.6944,17.6154,17.5271,12.5112,12.503,12.4861,12.4863,12.4779,12.4867,12.4836,12.4847,12.4788,12.4682,12.4592,12.4573,12.442,12.4319,12.4386,12.4288,12.424,12.4182,12.4228,12.4157,12.4199,12.4062,13.3293,13.3285,13.3223,13.3047,13.2969,13.2914,13.2847,13.2824,13.2831,13.2835
18.5665,20.8099,23.1872,20.4239,19.0464,20.1722,16.5719,17.9448,20.3359,15.1159,15.1441,16.4355,16.2377,18.1344,17.6237,17.3112,13.8028,13.7458,13.7508,13.7283,14.7933,14.7417,14.7067,14.6004,14.5513,14.4816,14.4347,15.986,15.9283,15.8362,15.773,15.6736,15.6486,15.5632,15.5254,15.4721,15.3573,15.3137,15.2585,17.4699,17.3139,17.2635,17.1825,17.0674,17.0121,16.9436,16.904,16.8062,16.7228,16.6358,16.5831,16.5541,16.5027,16.466,12.572,12.5603,12.5499,12.5485,12.5315,12.5199,12.5275,12.5183,12.5128,12.5063,12.5107,12.5023,12.5065,12.4926,13.3275,13.3265,13.32,13.3017,13.2926,13.2879,13.2806,13.2787,13.2795,13.2783
24.5867,20.8099,16.9907,16.231,22.2522,17.0335,20.8192,15.9027,17.3082,19.5023,13.9898,14.9727,14.9687,16.2325,16.007,15.8807,17.8538,17.3822,17.0954,13.2162,14.1641,14.1349,14.1186,14.0394,14.0066,13.964,13.9358,15.2036,15.1681,15.1007,15.054,14.986,14.9736,14.9081,14.8861,14.8513,14.763,14.7311,14.6899,16.6766,16.5529,16.5234,16.469,16.3718,16.3311,16.2844,16.2569,16.182,16.1145,16.0477,16.0007,15.9806,15.9359,15.9057,15.849,15.7951,15.7354,15.7026,15.6433,15.595,15.5754,15.5365,12.4098,12.4039,12.4061,12.3987,12.4034,12.3903,13.1319,13.1307,13.1253,13.1105,13.1021,13.0979,13.0915,13.0867,13.0879,13.0883
21.0518,20.8099,19.2229,18.0799,17.7488,19.1026,17.5396,19.3853,15.7198,17.1106,16.8126,18.7824,14.1914,15.2674,15.1621,15.1125,16.6946,16.3891,16.221,16.0084,18.1569,17.8731,13.7755,13.7115,13.6898,13.66,13.6412,14.8583,14.832,14.7793,14.7435,14.684,14.6786,14.6238,14.6089,14.5806,14.5029,14.4779,14.444,16.2412,16.1427,16.1202,16.0769,15.9933,15.958,15.9182,15.8989,15.836,15.7742,15.7165,15.6737,15.6581,15.619,15.5945,15.5452,15.4983,15.4464,15.4192,15.368,15.3229,15.3079,15.2713,15.2306,15.2064,15.1862,15.1455,15.1394,15.1041,17.4758,17.444,13.5841,13.5666,13.5573,13.5513,13.545,13.5434,13.5441,13.543
19.1747,20.8099,19.2229,19.8856,20.2799,17.0335,15.446,16.7864,18.5903,15.5812,15.5518,16.9062,16.6215,18.5607,14.346,14.3591,15.5347,15.3471,15.2523,15.1209,17.0767,16.8963,16.7414,16.4792,13.4181,13.4009,13.3909,14.52,14.5038,14.4629,14.4363,14.3859,14.3862,14.3391,14.3318,14.3094,14.2424,14.2224,14.1941,15.8319,15.749,15.7319,15.6989,15.6265,15.5973,15.5643,15.5512,15.5008,15.4454,15.3998,15.3599,15.3488,15.3161,15.2986,15.2565,15.216,15.1706,15.1483,15.1011,15.0602,15.05,15.0174,14.9815,14.9594,14.945,14.9096,14.9053,14.8743,16.9558,16.928,16.8978,16.8489,16.799,16.7697,16.7343,16.7142,16.708,16.6844
23.857,20.8099,21.6833,16.8694,17.3173,18.7806,18.2026,15.5661,16.9118,19.1328,14.6387,15.7096,15.6127,17.3635,16.9873,14.0245,15.121,14.9771,14.9103,14.8077,16.5437,16.4096,16.2971,16.0848,15.9607,15.8036,15.7054,14.2935,14.2843,14.2519,14.2324,14.1896,14.1942,14.1533,14.1508,14.1327,14.0714,14.0539,14.0286,15.4967,15.4223,15.408,15.3818,15.3204,15.2949,15.2671,15.2565,15.2126,15.1619,15.1233,15.0874,15.0794,15.0509,15.0357,14.9983,14.9613,14.9209,14.9005,14.8583,14.8209,14.814,14.7842,14.7536,14.7328,14.7232,14.6916,14.6886,14.6591,16.5267,16.4991,16.4743,16.4309,16.3832,16.3579,16.3243,16.3075,16.3024,16.2843
21.0518,20.8099,23.0021,18.0799,19.4672,17.0335,16.4486,17.8887,15.7198,17.1106,16.8126,14.9727,14.9687,16.2325,16.007,15.8807,17.8538,14.4562,14.4255,14.3597,15.7165,15.6276,15.5566,15.4018,15.3185,15.2067,15.132,16.8297,16.7373,16.6081,13.8748,13.8418,13.8517,13.8204,13.8236,13.8128,13.7619,13.7527,13.7339,14.9193,14.855,14.8453,14.8292,14.7815,14.7616,14.7397,14.7323,14.6943,14.6514,14.6217,14.5931,14.59,14.5688,14.5557,14.5267,14.4941,14.4583,14.4418,14.4077,14.3759,14.372,14.3472,14.3193,14.3029,14.2958,14.2708,14.2693,14.2421,15.9369,15.9191,15.8989,15.8583,15.8198,15.7968,15.7753,15.7614,15.7572,15.7455
19.5762,20.8099,17.8069,19.8787,17.0282,18.5726,18.4405,16.3765,17.9296,16.007,15.9043,17.6261,14.4153,15.5454,15.4016,15.3237,17.2246,16.8524,14.112,14.0632,15.3433,15.2687,15.2116,15.0743,15.0064,14.9087,14.8461,16.4855,16.4044,16.2964,16.2171,16.0992,13.7097,13.6805,13.6849,13.6762,13.6278,13.6194,13.6027,14.7338,14.6729,14.6648,14.6524,14.6066,14.5891,14.569,14.5627,14.5271,14.4858,14.4585,14.4315,14.4298,14.4098,14.3978,14.3714,14.3401,14.3067,14.2916,14.2597,14.2284,14.2257,14.2024,14.1763,14.1605,14.1536,14.1297,14.1286,14.1017,15.7899,15.775,15.7553,15.7153,15.6796,15.657,15.6387,15.6253,15.6213,15.6111
22.6637,20.8099,19.2229,16.8694,19.0464,17.0335,16.5719,17.9448,16.5564,18.398,15.1441,16.4355,16.2377,18.1344,14.8418,14.817,16.2339,15.9739,15.8334,15.6574,14.7933,14.7417,14.7067,14.6004,14.5513,14.4816,14.4347,15.986,15.9283,15.8362,15.773,15.6736,15.6486,15.5632,15.5254,13.5393,13.4942,13.4875,13.4733,14.5666,14.5102,14.5033,14.4925,14.4484,14.4324,14.4146,14.4095,14.3751,14.3346,14.3094,14.2854,14.2848,14.2664,14.2554,14.2298,14.2003,14.17,14.1553,14.1247,14.097,14.0948,14.072,14.0463,14.0325,14.0276,14.0059,14.0051,13.9797,15.6297,15.616,15.5985,15.5594,15.5255,15.5045,15.4866,15.4737,15.4701,15.4606
