266
232
201
193
163
232
209
152
141
116
200
173
123
112
77
193
178
133
130
100
169
157
111
108
80
151
136
95
90
65
283
243
217
189
165
236
218
156
152
124
232
195
126
107
80
209
183
140
137
118
171
158
124
107
86
160
134
99
89
65
300
241
217
207
163
236
208
163
152
105
196
169
125
105
80
196
172
151
149
127
230
151
111
107
79
157
138
107
95
70
