57
71.28
37.86
42.59
29.06
50.68
68
34.5
43.84
28.93
52.49
67.9
34.92
39.51
27.29
62.18
77.33
43.39
48.74
34.04
54.38
70.56
39.57
43.23
29.55
50.3
65.58
33.01
38.38
25.09
59.13
76.36
43.78
49.12
34.46
54.39
70.89
38.78
44.04
28.52
48.56
64.58
32.99
37.98
24.75
