119
109
92
90
74
97
99
77
74
55
75
67
49
52
29
75
78
66
58
44
66
72
50
55
39
61
58
36
42
26
119
115
87
96
72
106
105
79
83
63
97
88
68
61
50
75
77
55
60
45
69
72
52
53
39
56
62
39
47
32
116
110
81
88
66
100
92
69
70
62
98
95
70
71
61
72
77
54
59
44
66
64
48
50
39
57
62
47
52
41
97
90
67
69
55
91
84
67
75
58
81
85
73
67
62
63
66
53
57
41
60
61
45
51
43
56
61
46
52
41
