23.0334,26.7889,24.8358,16.6912,23.7851,18.8116,17.5589,20.1225,22.1854,19.261,18.6183,14.6594,14.7814,16.1744,16.0878,16.0775,18.7578,18.2926,17.995,17.624,21.0046,20.6096,20.209,19.7004,19.3348,18.8847,18.5667,19.0353,18.8791,18.749,18.5569,18.3861,18.2587,18.0357,17.9043,17.8027,17.6318,17.4696,13.054,14.1566,14.1299,14.1413,14.1479,14.1206,14.1249,14.1216,14.1309,14.1136,14.0895,14.0844,14.0692,14.0803,14.0731,14.0716,14.0586,14.0361,14.0148,14.0096,13.9854,13.9663,13.9729,13.9584,13.9427,13.9339,13.9337,13.9191,13.9253,13.9044,15.6382,15.6359,15.6213,15.5891,15.5685,15.555,15.5474,15.5409,15.5438,15.5413
25.9291,20.7165,24.8358,21.8325,20.1862,21.7086,17.5589,20.1225,22.1854,19.261,16.1681,18.3368,18.0075,21.0572,20.0481,19.3213,19.8741,19.4912,14.8692,14.8386,16.713,16.6423,16.5852,16.4086,16.3271,16.1993,16.1185,19.0134,18.8882,18.6961,18.5085,18.2967,18.2325,18.0466,17.9503,17.8266,17.6061,17.4735,17.3648,20.1785,19.9909,19.9179,19.7823,19.6014,19.4807,19.34,19.2578,19.1306,18.984,18.8324,18.7538,18.7012,18.6108,18.5402,18.4335,18.3146,18.1705,18.1109,13.641,13.6257,13.6324,13.6243,13.6152,13.6108,13.6155,13.6064,13.6164,13.6009,15.4758,15.4801,15.4716,15.4426,15.431,15.4279,15.4246,15.4177,15.4266,15.4245
21.8813,26.7889,24.8358,23.2993,23.7851,19.7113,17.5589,20.1225,22.1854,18.1011,17.839,20.5709,19.5491,20.4395,16.0878,16.0775,18.7578,18.2926,17.995,17.624,21.0046,20.6096,20.209,19.7004,15.0022,14.9613,14.9433,17.0067,16.9743,16.9,16.8398,16.7397,16.7375,16.6376,16.6046,16.5488,16.4162,16.3586,16.2947,19.3328,19.156,19.1112,19.0246,18.8793,18.7963,18.7053,18.6606,18.5438,18.4378,18.2919,18.2228,18.1866,18.1165,18.0711,17.9572,17.8707,17.7513,17.6951,17.6029,17.5216,17.4867,17.4148,17.3353,17.2865,17.2399,17.1587,17.1491,17.0936,19.3059,19.2972,19.236,19.1673,19.1303,19.1008,19.1183,19.0597,19.0464,19.0313
27.683,23.5824,24.8358,19.1906,22.5325,18.149,22.8591,20.1225,22.1854,20.4295,19.4546,21.4686,16.4599,18.9272,18.4238,18.0954,21.1867,20.4528,15.9212,15.8281,18.2499,18.0523,17.8948,17.5893,17.4073,17.1645,17.0027,20.3689,20.1266,19.8967,19.6336,15.307,15.3306,15.2886,15.2866,15.2674,15.1835,15.1622,15.1343,17.4121,17.29,17.2729,17.2372,17.1422,17.1018,17.0523,17.0391,16.9549,16.8772,16.8028,16.7647,16.7552,16.7151,16.6915,16.6283,16.5689,16.5017,16.4698,16.4124,16.3591,16.3415,16.297,16.24,16.2114,16.189,16.1359,16.1333,16.0939,19.5579,19.5143,19.4551,19.3579,19.3059,19.2871,19.2435,19.198,19.1921,19.1527
25.9291,26.7889,24.8358,21.8325,23.7851,21.7086,22.5669,20.1225,18.062,21.2325,20.011,18.3368,18.0075,21.0572,20.0481,16.0775,18.7578,18.2926,17.995,17.624,21.0046,20.6096,16.5852,16.4086,16.3271,16.1993,16.1185,19.0134,18.8882,18.6961,18.5085,18.2967,18.2325,18.0466,17.9503,17.8266,17.6061,17.4735,14.774,16.9276,16.8203,16.8167,16.7887,16.7102,16.6875,16.6543,16.6469,16.5805,16.5201,16.4638,16.4287,16.4238,16.3874,16.3684,16.317,16.2631,16.2053,16.1805,16.1262,16.0806,16.0686,16.0328,15.9861,15.9612,15.9415,15.8959,15.8951,15.8594,19.2296,19.1956,19.1456,19.0599,19.0061,18.9672,18.9233,18.8832,18.88,18.8444
23.4279,25.4515,24.8358,22.6476,23.6652,20.214,22.3925,20.1225,18.4302,21.4927,17.2453,19.9649,19.1859,18.6489,18.2075,17.9368,21.0332,20.2237,16.5792,16.4193,19.2692,18.9613,18.7208,18.3173,18.0757,17.748,15.3349,17.7227,17.654,17.545,17.441,17.2966,17.2722,17.139,17.0842,17.001,16.8395,16.7588,16.6784,20.1106,19.9192,19.8446,19.7412,19.5661,16.2795,16.2597,16.2605,16.2075,16.1539,16.11,16.0786,16.0787,16.0479,16.0334,15.9897,15.9446,15.8944,15.8767,15.8262,15.7841,15.7756,15.7423,15.7013,15.6794,15.6632,15.6244,15.6254,15.5915,18.8902,18.8616,18.8159,18.7327,18.6695,18.6367,18.5955,18.5576,18.557,18.5262
28.5959,26.7889,24.8358,19.7236,21.4054,19.7113,21.9991,20.1225,19.3086,22.2828,17.839,20.5709,16.9947,19.6199,18.9522,16.0775,18.7578,18.2926,17.995,17.624,17.6624,17.5196,17.4035,17.146,17.0027,16.8073,16.6779,19.9802,19.8045,19.5435,16.8398,16.7397,16.7375,16.6376,16.6046,16.5488,16.4162,16.3586,16.2947,19.3328,19.156,19.1112,19.0246,18.8793,18.7963,18.7053,18.6606,18.5438,18.4378,18.2919,18.2228,15.7715,15.7482,15.7372,15.7006,15.6607,15.6167,15.6036,15.5565,15.5196,15.5149,15.4857,15.4498,15.4315,15.4221,15.3893,15.3921,15.3616,18.3521,18.329,18.2928,18.2265,18.1758,18.1462,18.1131,18.0808,18.0824,18.0565
25.9291,26.31,24.8358,21.8325,24.0164,18.9874,21.5422,20.1225,19.8692,22.4163,18.7252,18.3368,18.0075,21.0572,17.5404,17.3739,20.4525,19.6362,17.0748,16.8449,19.9353,19.5635,19.249,16.4086,16.3271,16.1993,16.1185,19.0134,18.8882,18.6961,18.5085,18.2967,18.2325,18.0466,15.9704,15.9383,15.8342,15.7976,15.7576,18.2683,18.1063,18.074,18.0182,17.9052,17.8382,17.7731,17.7448,17.6424,17.5467,17.4398,17.3918,17.3719,17.3221,17.2873,17.2021,17.132,17.042,16.9991,15.222,15.1889,15.1876,15.1638,15.1331,15.117,15.1137,15.0862,15.0906,15.0616,17.6663,17.6489,17.6218,17.5647,17.5211,17.4985,17.4752,17.4559,17.459,17.443
24.839,26.7889,24.8358,22.2499,22.5352,20.8529,20.9964,20.1225,20.3737,20.4295,19.4546,19.6035,18.9405,18.9272,18.4238,18.0954,18.7578,18.2926,17.995,17.624,18.2499,18.0523,17.8948,17.5893,17.4073,17.1645,15.4699,18.0046,17.9261,17.7999,17.6849,17.5253,17.4932,17.3513,17.2895,17.1969,17.025,16.9359,15.1343,17.4121,17.29,17.2729,17.2372,17.1422,17.1018,17.0523,17.0391,16.9549,16.8772,16.8028,16.7647,16.7552,16.7151,16.6915,16.6283,16.5689,16.5017,16.4698,16.4124,16.3591,16.3415,16.297,16.24,16.2114,14.7416,14.7189,14.7246,14.6974,17.2143,17.2085,17.1846,17.1312,17.0989,17.0794,17.067,17.0496,17.0544,17.0439
27.5648,26.31,24.8358,20.4843,24.0164,19.9067,20.4463,20.1225,20.9671,20.8845,17.5013,20.2766,17.3555,20.4358,17.3044,17.1828,20.2022,19.4378,17.3655,17.1044,20.404,20.0024,17.4035,17.146,17.0027,16.8073,16.6779,19.9802,19.8045,17.3305,17.2384,17.1091,17.0937,16.9679,16.9195,16.8478,16.6943,16.6195,16.5446,19.9475,19.7752,19.7111,16.9751,16.8892,16.8599,16.817,16.8061,16.7297,16.6612,16.5986,16.5619,16.5547,16.5165,16.4953,16.4395,16.3833,16.321,16.2929,16.2372,16.1882,16.1727,16.1342,16.083,16.0565,16.0361,15.9881,15.9863,15.95,19.4979,19.4604,19.4035,17.1312,17.0989,17.0794,17.067,17.0496,17.0544,17.0439
