19.4197,31.2876,30.6022,18.1937,22.3202,16.0003,19.3184,27.8519,22.4536,18.1207,16.1783,16.3331,17.4276,18.962,20.2557,22.0471,24.6765,25.2766,24.9252,24.1113,22.1723,21.6859,20.6029,20.4505,19.3225,19.1146,18.9299,17.9317,17.8373,17.741,17.3907,17.3756,17.2679,17.2513,16.8704,16.8449,16.8579,16.7914,15.9017,15.9069,15.9143,15.9577,15.993,16.0174,16.041,16.9594,16.9881,16.9801,17.0082,16.985,17.0111,17.0891,17.101,17.1018,18.0621,18.045,18.0361,18.0525,18.0459,18.0186,18.043,18.0299,18.0511,18.0645,18.0314,18.004,18.0476,18.0212,18.0737,18.0846,18.0993,18.0756,18.0933,18.1139,18.1216,18.1435,18.1724,18.1995
28.6079,18.7645,30.6022,30.4031,23.2257,20.9658,19.3184,27.8519,22.4536,18.1207,20.1675,23.1217,26.3335,24.564,22.2269,20.3334,18.7645,17.9539,17.733,18.7443,19.8218,20.2103,21.6759,22.0838,23.6763,23.9979,24.0071,24.7767,24.7364,24.3911,24.2254,24.0369,23.6747,23.3848,22.315,22.0821,21.881,21.6602,21.4704,20.6771,20.6305,20.521,20.4003,20.2388,20.17,19.33,19.2511,19.268,19.2017,19.1843,19.1818,19.0963,19.0208,18.9885,18.3101,18.3229,18.3239,18.3101,17.8834,17.8532,17.8942,17.8847,17.9051,17.9202,17.8957,17.865,17.9096,17.8857,17.9406,17.9521,17.9666,17.9478,17.9647,17.9849,17.9888,18.0265,18.0493,18.0934
27.0571,31.2876,30.6022,22.7397,22.3202,28.3354,19.3184,27.8519,22.4536,21.6816,25.9838,24.9645,21.4459,19.2175,20.2557,22.0471,24.6765,25.2766,24.9252,24.1113,22.1723,21.6859,20.6029,20.4505,19.1111,19.309,19.4672,20.0757,20.3079,20.5298,22.432,22.6177,22.9346,22.9342,24.2115,24.4522,24.4974,24.5121,24.4529,24.3216,24.2631,24.2111,24.0607,23.913,23.7462,23.1653,23.0207,23.0033,22.865,22.78,22.6052,22.4446,22.2592,22.1549,21.1142,21.0726,21.0668,21.0402,20.9678,21.0021,20.8979,20.9251,20.8385,20.8357,20.8039,20.7511,20.6925,20.6966,20.2007,20.1972,20.1564,20.1936,20.2128,20.1759,20.1866,20.1486,20.1213,20.0932
23.8641,22.3148,30.6022,23.8799,27.773,25.1386,21.5308,27.8519,22.4536,25.4253,25.0987,21.5326,22.5191,24.7807,25.8003,23.9687,22.2447,20.6689,20.2795,22.3817,23.6419,24.1737,25.1208,25.0793,24.1062,23.7515,23.2549,22.5682,22.1599,21.7502,20.614,19.4613,19.7531,19.7877,21.5309,21.7055,21.7249,21.8495,21.8864,23.3177,23.3136,23.4222,23.5054,23.5967,23.6389,23.9563,24.0047,24.0278,23.9467,23.8659,23.7738,23.7424,23.6511,23.5578,23.3976,23.295,23.2936,23.255,23.1643,23.0936,22.9883,22.9738,22.8781,22.7637,22.6217,22.4916,22.4315,22.4049,21.9051,21.9005,21.8644,21.897,21.9056,21.8659,21.8779,21.8394,21.812,21.7774
28.6079,31.2876,30.6022,30.4031,22.3202,20.9658,23.9277,27.8519,22.022,26.5371,21.9925,23.1217,26.3335,24.564,22.2269,22.0471,24.6765,25.2766,24.9252,24.1113,22.1723,21.6859,21.6759,22.0838,23.6763,23.9979,24.0071,24.7767,24.7364,24.3911,24.2254,24.0369,23.6747,23.3848,22.315,22.0821,21.881,21.6602,19.9076,21.6668,21.686,21.8057,21.9179,22.0174,22.122,22.9085,23.031,23.08,23.0758,23.0795,23.0969,23.168,23.1846,23.1696,23.7528,23.7218,23.6735,23.7209,23.6215,23.5374,23.553,23.584,23.6281,23.553,23.3925,23.2923,23.2598,23.1763,23.3698,23.3728,23.3687,23.4164,23.3742,23.3377,23.37,23.2381,23.2155,23.1687
30.6533,24.171,30.6022,26.244,28.6604,25.6559,26.5,27.8519,23.9599,25.3717,23.3332,26.1551,23.669,22.6016,25.6311,25.4119,23.8351,21.7595,22.159,24.2871,24.9716,24.9558,24.3604,23.7984,22.6074,22.1777,20.9239,22.7262,23.0015,23.1848,24.1593,24.2857,24.4262,24.3714,24.685,24.634,24.3895,24.1768,23.9485,23.0153,22.9201,22.7944,22.6028,22.4008,20.479,21.8705,21.9896,22.0176,22.0697,22.0406,22.077,22.1837,22.2267,22.2217,23.0365,23.0431,23.0463,23.1043,23.0862,23.0196,23.0926,23.0425,23.1154,23.0736,22.986,22.9032,22.9272,22.8625,23.6459,23.6552,23.7289,23.722,23.7139,23.721,23.6499,23.6032,23.5985,23.5908
25.9373,31.2876,30.6022,26.7608,25.8899,28.3354,27.7665,27.8519,25.051,24.5626,25.9838,24.9645,23.9306,25.8775,24.6562,22.0471,24.6765,25.2766,24.9252,24.1113,22.2943,22.9372,24.3485,24.4789,24.8734,24.6234,24.0813,23.5498,23.1676,22.7839,22.432,22.6177,22.9346,22.9342,24.2115,24.4522,24.4974,24.5121,24.4529,24.3216,24.2631,24.2111,24.0607,23.913,23.7462,23.1653,23.0207,23.0033,22.865,22.78,22.6052,21.2409,21.2953,21.298,22.2693,22.2915,22.2988,22.3673,22.3728,22.3371,22.436,22.4225,22.5469,22.5312,22.4705,22.408,22.4562,22.3951,23.3993,23.4292,23.5401,23.5527,23.5833,23.6222,23.5748,23.5728,23.5883,23.6157
28.6079,25.6805,30.6022,30.4031,27.7535,27.7241,28.399,27.8519,26.2197,23.0906,26.1408,23.1217,26.3335,24.564,24.201,25.7135,24.4014,22.9876,23.6002,25.0001,24.7877,24.375,23.1808,22.0838,23.6763,23.9979,24.0071,24.7767,24.7364,24.3911,24.2254,24.0369,23.6747,23.3848,23.073,23.3246,23.4004,23.485,23.5483,24.2638,24.1226,24.1483,24.1363,24.121,24.0573,24.1599,24.0967,24.0245,23.9187,23.7345,23.564,23.4523,23.3032,23.1864,22.5279,22.4341,22.3826,22.3632,21.7959,21.769,21.8683,21.8563,21.9919,21.9811,21.9113,21.8672,21.9226,21.8654,23.1538,23.1893,23.2555,23.214,23.2595,23.3185,23.2768,23.2892,23.3153,23.339
31.2208,31.2876,30.6022,28.1057,27.7289,24.6777,28.0167,27.8519,27.0305,25.4253,25.0987,26.1003,24.1391,24.7807,25.8003,23.9687,24.6765,25.2766,24.9252,24.1113,23.6419,24.1737,25.1208,25.0793,24.1062,23.7515,21.8997,23.5354,23.733,23.7963,24.455,24.5378,24.4529,24.2409,23.8362,23.6697,23.4791,23.2002,21.8864,23.3177,23.3136,23.4222,23.5054,23.5967,23.6389,23.9563,24.0047,24.0278,23.9467,23.8659,23.7738,23.7424,23.6511,23.5578,23.3976,23.295,23.2936,23.255,23.1643,23.0936,22.9883,22.9738,22.8781,22.7637,21.3492,21.317,21.3749,21.3323,22.4821,22.5196,22.6006,22.5763,22.6256,22.6931,22.6589,22.6878,22.7202,22.7403
26.7134,26.3392,30.6022,27.9366,26.5347,27.7166,27.5411,27.8519,27.0416,26.3617,24.7922,26.1614,24.6185,25.9668,23.5826,25.6285,24.8676,23.4619,24.3307,25.0183,24.7129,24.1927,23.8893,24.1787,24.8909,24.8587,24.4337,23.9961,23.6187,22.2917,23.6631,23.8747,24.1155,24.1481,24.7602,24.8222,24.6451,24.4949,24.2992,23.471,23.3565,23.2285,22.6891,22.7805,22.8672,23.5394,23.6519,23.6966,23.6692,23.6727,23.6428,23.6762,23.6325,23.5806,23.6089,23.5421,23.5965,23.595,23.4561,23.407,23.36,23.36,23.3349,23.2216,23.0995,22.9774,22.9228,22.896,22.8027,22.7974,22.7706,22.3498,22.403,22.4803,22.4522,22.496,22.5281,22.5526
