44,41,40,40,42,40,44,43,41,42,39,40,40,44,40,41,44,40,41,41,40,43,45,41,41,42,42,42,40,41,40,42,41,41,41,41,41,41,40,40,40,41,41,41,40,40,39,41,41,41,40,41,40,41,41,41,41,40,40,40,40,39,40,42,41,43,41,41,45,41,44,41,40,41,40,40,41,40
40,43,41,42,42,43,41,42,42,42,44,41,42,42,42,43,42,41,42,42,40,40,43,44,42,42,42,41,42,43,42,42,42,42,42,42,42,41,42,41,42,41,43,41,41,48,41,42,42,42,43,42,42,39,42,43,44,41,42,41,41,43,42,42,45,41,40,47,43,41,42,41,43,41,45,42,40,41
42,42,43,43,42,43,43,46,43,43,43,43,46,42,43,42,43,44,44,42,44,46,47,43,43,43,44,48,47,47,48,42,43,42,43,43,45,42,42,43,48,43,47,49,43,44,42,48,43,43,42,42,47,43,44,42,47,43,43,42,43,43,43,48,44,43,42,43,44,42,43,42,44,47,43,43,43,42
41,44,43,41,45,44,42,45,45,44,40,44,44,45,44,49,44,44,44,45,43,43,45,44,44,44,45,44,44,45,44,45,44,43,45,44,44,44,43,44,43,45,43,42,44,44,44,44,44,43,49,44,44,44,44,44,45,43,44,44,45,44,44,43,43,48,43,43,43,43,50,43,43,44,43,43,49,43
42,44,45,45,44,44,42,45,46,47,45,47,47,45,49,44,48,47,45,44,45,48,48,45,44,45,45,48,44,46,45,47,45,44,44,50,45,43,50,43,49,45,46,45,44,49,45,45,46,45,47,44,50,46,46,45,48,45,44,44,44,44,45,52,43,44,44,45,46,46,45,45,51,45,45,49,44,49
42,44,44,44,44,46,46,44,46,46,46,45,48,45,45,47,46,45,47,44,45,45,45,45,50,50,46,45,48,45,46,46,45,46,46,47,45,49,45,47,46,45,46,46,45,45,45,45,45,45,46,46,46,49,45,45,46,46,45,46,52,48,45,46,45,46,45,45,46,44,47,53,43,47,46,52,46,51
44,43,45,46,46,47,49,48,49,47,47,47,46,46,47,47,46,46,50,46,46,46,49,48,48,51,48,51,47,47,51,51,46,47,47,47,45,47,47,49,46,47,47,47,49,47,47,46,46,46,47,53,47,51,53,48,47,49,48,47,48,46,48,47,46,47,46,54,46,46,47,46,48,47,47,47,47,47
43,44,44,45,48,49,47,47,47,46,50,47,49,47,51,47,50,51,50,53,46,47,49,47,51,46,48,45,47,50,48,46,48,47,47,53,48,47,47,46,47,47,47,48,47,47,48,52,53,47,47,47,47,47,46,53,48,47,48,53,48,51,48,48,53,47,47,47,48,47,48,47,54,55,47,48,53,47
42,46,45,47,46,46,46,48,49,48,49,47,48,48,48,49,49,47,52,48,47,47,48,48,48,47,50,48,53,48,48,50,48,49,49,47,47,48,48,48,49,48,48,51,50,47,49,48,53,53,48,48,49,52,52,48,48,49,54,49,52,48,48,55,48,49,53,49,48,53,49,48,47,47,48,51,48,48
43,43,47,47,48,49,49,47,49,47,46,49,48,47,47,52,48,49,48,49,48,48,49,47,52,53,48,52,52,50,49,48,49,48,50,49,48,47,53,48,52,49,49,53,48,48,48,49,49,47,48,49,48,49,53,49,48,47,50,48,49,48,48,48,49,54,48,48,49,48,50,48,49,48,49,48,50,49
43,47,47,47,48,47,48,51,48,49,52,47,49,48,52,49,50,48,49,49,48,49,50,48,49,53,49,51,50,50,50,53,50,48,50,54,50,54,50,51,49,51,50,49,48,49,49,49,48,49,49,49,49,50,54,49,48,49,54,50,49,49,50,49,50,54,50,49,49,48,49,50,53,49,49,51,49,49
43,46,47,47,51,48,49,51,49,50,51,50,49,52,49,50,50,53,54,47,49,56,51,51,51,50,49,49,49,50,49,55,50,51,50,50,50,50,50,50,50,49,51,50,49,49,50,50,49,50,54,50,50,49,48,50,50,50,49,49,49,54,49,48,49,55,51,49,49,50,49,49,50,51,49,50,49,50
45,46,50,47,50,50,51,51,50,52,50,51,50,49,51,50,50,50,52,55,50,50,55,51,50,51,50,52,51,51,51,51,51,50,52,51,51,51,50,50,56,52,50,57,52,51,49,55,50,51,51,53,50,50,52,51,51,50,51,51,50,57,52,51,50,51,52,51,50,50,53,52,52,50,57,50,51,55
45,48,47,49,51,50,51,49,52,52,50,51,51,54,51,52,52,51,51,52,51,54,51,53,56,52,54,56,51,52,52,51,51,52,52,53,52,51,55,57,52,52,52,51,51,52,53,53,52,59,54,59,53,54,58,52,54,53,51,52,52,51,52,52,52,53,53,52,51,51,51,52,52,52,52,52,51,52
47,47,49,51,50,51,51,51,54,51,55,51,53,52,52,54,54,52,52,55,52,52,52,52,52,59,54,52,53,55,52,52,56,54,53,53,53,52,58,53,54,54,53,56,52,54,57,52,60,55,53,52,57,53,52,52,53,53,52,51,52,53,55,53,52,60,56,56,55,53,60,57,60,53,54,63,54,55
47,51,50,53,54,52,53,53,53,54,56,53,52,55,55,54,57,58,56,53,53,54,53,52,52,54,52,57,52,53,53,53,53,53,52,52,55,53,52,52,55,58,54,60,53,53,53,52,58,60,53,52,54,53,53,59,61,61,53,53,52,60,59,56,54,53,53,55,53,56,53,53,53,52,52,55,53,54
46,50,51,53,53,51,55,52,55,53,55,53,54,54,54,55,53,53,53,54,53,56,55,53,54,58,57,56,53,59,55,53,53,53,61,54,54,53,53,55,54,55,54,54,60,53,54,55,54,54,54,53,54,61,55,54,53,55,54,56,53,54,54,53,55,54,54,57,53,54,54,54,53,54,53,54,54,59
48,52,52,53,53,53,53,52,54,54,56,59,55,54,59,57,54,53,54,57,54,54,54,55,56,54,53,54,54,55,54,57,59,55,54,59,55,54,54,55,55,54,54,55,55,60,57,62,54,54,57,55,55,55,61,55,55,55,55,55,55,58,54,54,54,58,58,56,54,55,54,55,54,60,54,54,54,55
49,51,51,53,54,54,54,59,53,54,55,54,53,59,54,56,57,57,57,58,58,61,56,57,58,54,55,57,54,55,60,57,59,60,59,55,56,55,58,55,57,56,59,56,55,54,57,56,55,56,57,56,59,59,55,55,56,56,56,55,58,60,56,56,56,57,57,55,59,55,56,55,60,56,56,56,61,56
49,53,52,54,54,53,56,53,58,59,57,58,54,54,55,56,56,59,55,58,59,58,60,56,55,55,60,56,59,56,56,57,61,56,56,55,58,56,56,56,56,56,56,62,56,62,56,57,57,56,60,62,56,57,62,59,55,58,56,62,58,61,62,59,64,65,59,62,56,56,64,56,61,56,57,57,57,57
51,49,52,55,55,56,57,55,55,55,57,57,55,57,59,56,56,56,58,58,58,59,59,58,56,56,57,61,59,58,57,63,60,61,63,59,58,57,66,57,60,60,57,56,57,63,66,62,56,61,61,60,60,59,56,56,61,61,56,56,64,59,57,59,57,60,57,60,58,57,58,61,57,57,60,60,60,67
49,51,53,54,55,57,59,60,61,62,58,57,56,56,61,59,59,62,63,65,58,61,58,60,64,58,60,63,58,68,60,60,62,66,65,61,66,60,60,58,62,63,62,66,60,63,65,64,63,64,62,64,61,75,63,61,70,60,63,68,62,60,64,63,64,68,60,63,62,64,60,65,63,62,64,62,61,68
51,53,54,56,56,54,60,62,61,63,60,59,64,60,61,64,66,66,62,63,63,60,68,61,64,63,64,63,64,63,64,60,65,63,65,61,63,71,61,64,65,65,64,69,62,65,63,63,69,65,63,65,64,65,64,63,64,70,66,64,65,65,63,65,64,65,64,64,65,66,63,63,66,66,64,72,70,66
49,52,55,63,56,59,59,63,57,63,64,58,64,67,64,63,64,64,64,65,64,65,65,65,66,67,65,64,64,66,65,69,69,64,64,66,66,65,65,65,65,69,68,67,67,66,65,68,65,67,71,63,72,74,64,66,66,66,67,67,69,77,65,66,64,66,66,66,66,67,66,66,66,65,69,66,66,65
