23,22,23,24,24,23,23,25,24,23,24,24,23,24,23,22,24,24,23,24,24,24,23,22,23,23,24,25,24,24,23,23,23,23,24,22,22,23,23,24,23,23,24,24,23,25,23,24,23,24,23,24,23,23,24,24,23,22,25,23,24,23,24,25,25,25,25,23,23,24,23,23,25,26,24,24,25,25
25,26,28,28,28,28,30,29,28,27,30,28,28,29,28,28,28,26,31,29,26,27,29,30,27,28,27,28,28,28,27,28,26,29,27,28,28,29,30,30,29,27,27,27,27,28,29,29,29,27,28,28,28,28,28,27,28,27,29,31,29,30,27,28,27,30,27,27,28,27,29,28,27,26,26,27,29,28
27,33,30,33,33,33,33,31,33,34,33,33,33,33,33,33,32,32,34,35,31,32,33,33,34,33,33,34,32,32,33,32,32,31,32,32,34,32,35,35,35,35,34,31,34,32,32,31,32,32,32,31,32,33,33,31,32,32,33,35,35,32,30,31,32,30,31,33,31,31,31,32,31,31,32,30,31,32
29,30,32,34,35,36,38,35,34,36,37,36,36,36,35,36,35,35,36,38,39,39,36,35,36,39,36,37,36,37,36,39,37,38,36,37,36,36,36,36,36,34,36,37,35,39,35,33,36,35,37,36,36,36,36,36,34,34,36,35,36,36,38,36,36,36,36,35,36,36,36,35,36,35,36,35,35,36
33,36,40,36,39,38,42,42,39,38,43,39,41,39,38,38,38,39,39,42,41,42,39,38,40,40,39,42,42,44,41,38,39,38,38,39,39,39,39,38,38,40,39,39,42,42,42,39,39,39,40,39,39,39,39,41,40,39,38,38,39,40,43,39,42,44,39,38,38,38,39,39,40,39,42,39,39,38
36,38,39,40,40,41,42,42,46,42,42,42,43,43,43,43,42,42,43,44,43,44,43,42,44,45,44,42,43,44,43,44,44,43,44,42,43,45,44,43,43,44,43,42,43,43,44,43,45,46,49,46,44,43,56,44,48,49,44,50,45,52,47,45,43,44,48,51,44,48,47,58,63,52,51,47,48,46
40,41,42,43,44,47,48,48,50,47,50,49,56,54,52,50,50,49,48,49,48,52,54,53,52,52,51,49,50,50,50,54,56,47,52,52,51,51,53,55,50,48,54,52,54,49,55,53,49,49,50,51,51,49,53,49,50,52,51,49,49,49,54,50,50,52,49,49,48,54,53,50,50,54,50,48,49,49
43,44,48,48,54,53,55,63,56,53,62,57,55,55,60,56,61,54,59,61,55,60,54,56,55,55,53,56,53,55,54,53,55,58,57,57,55,55,56,62,58,58,56,57,56,56,57,58,58,57,58,58,57,60,55,55,56,56,56,58,58,58,54,55,59,60,58,60,56,54,56,59,58,57,56,56,55,58
48,50,50,54,58,61,62,62,62,61,64,61,62,61,61,59,62,63,60,59,61,61,58,59,60,60,63,64,71,60,61,63,59,58,60,62,65,64,65,61,62,61,62,63,62,60,66,65,66,62,65,62,60,57,59,63,59,63,65,64,63,64,60,59,59,59,60,57,62,59,57,59,60,59,63,64,60,59
48,50,61,59,58,65,61,65,61,63,67,65,61,63,63,64,68,68,61,62,63,61,63,63,68,62,63,63,63,69,67,64,63,63,63,66,75,64,67,63,64,62,65,64,63,62,69,63,63,63,64,65,61,65,65,63,63,68,71,72,69,66,69,68,71,67,65,65,65,67,68,69,66,67,67,65,63,64
51,52,60,71,68,68,68,66,66,67,67,65,65,68,67,68,69,70,74,73,73,71,68,68,70,71,72,70,68,67,67,69,71,76,74,69,71,70,66,67,67,67,69,67,69,68,69,68,66,68,66,67,67,67,66,67,69,68,68,67,71,67,71,70,70,68,68,67,67,68,67,66,66,66,68,70,68,68
53,61,62,65,67,64,67,67,76,72,74,71,69,69,69,75,74,74,70,75,76,76,76,70,71,76,77,69,71,70,70,70,70,70,72,72,70,73,70,76,71,73,72,69,76,77,76,77,75,74,72,72,74,74,72,74,71,72,72,74,72,72,72,71,75,80,72,72,73,71,71,72,73,72,73,74,75,78
57,63,66,71,71,72,73,71,73,73,73,74,74,78,76,75,76,75,75,78,76,76,74,75,76,77,77,79,79,79,77,76,76,79,77,77,79,81,84,79,82,76,78,78,76,74,77,79,75,76,75,77,76,76,77,75,77,77,76,80,78,77,77,79,77,78,77,78,75,82,87,78,85,78,80,86,77,77
58,67,76,81,74,77,75,78,77,85,78,86,80,83,87,87,76,80,78,80,90,85,89,87,84,94,85,86,87,87,94,92,91,89,90,88,85,90,87,88,86,91,87,88,86,86,89,89,85,86,84,87,94,89,87,86,85,87,88,88,87,86,85,89,85,84,85,84,87,87,88,92,86,86,86,87,85,86
68,78,79,81,81,87,88,95,91,93,91,102,94,107,93,105,95,90,87,84,86,84,89,96,89,88,90,88,84,86,90,92,91,90,85,84,83,96,86,89,90,87,87,89,95,85,89,91,90,86,91,89,87,88,85,85,98,88,88,91,95,89,97,91,88,94,90,90,94,92,89,92,93,96,97,93,90,85
66,74,76,86,82,90,86,86,87,96,106,97,95,92,88,86,94,98,94,93,89,90,97,89,92,93,92,90,100,92,91,94,93,94,92,96,93,92,100,96,92,92,89,88,92,99,103,96,99,99,92,94,94,91,91,86,92,94,91,90,90,93,103,91,96,97,90,96,94,92,95,94,93,104,112,107,109,97
71,80,90,91,87,88,89,93,94,95,100,103,96,101,100,102,97,106,96,97,105,99,97,95,95,102,97,97,100,100,106,100,98,97,96,97,98,101,101,97,98,98,98,96,100,98,98,96,101,110,111,108,110,107,112,111,108,115,108,109,105,100,99,105,107,108,97,110,107,107,99,104,110,101,99,107,103,108
81,81,93,93,92,102,106,107,107,110,109,111,103,101,111,109,109,104,103,110,108,103,101,104,100,106,105,108,108,103,106,104,105,99,101,101,102,102,104,109,101,103,106,102,102,101,103,101,102,102,101,108,100,102,108,106,100,102,101,101,100,103,105,100,101,102,104,101,101,108,104,103,103,102,104,102,105,110
