23.99,31.22,36.73,44,44.18,43.68
39.92,46.53,51.86,58.49,58.15,58.26
38.24,44.46,54.59,57.59,59.13,57.47
62.19,69.81,77.72,79.92,78.86,79.46
63.98,70.31,80.53,82.44,81.39,80.35
