27.4066,37.1752,33.5126,33.4015,25.6116,24.9018
27.4337,37.3585,35.1978,27.1902,30.2968,24.7869
31.2699,37.1752,39.6238,41.4385,40.1016,42.1386
29.6275,36.3994,42.1023,39.7346,38.2994,35.0183
31.8745,33.5644,26.8072,42.6006,42.6308,33.0698
