28.2377,36.5201,30.5248,29.2288,25.2045,24.7709
28.0913,34.82,32.2546,26.8884,27.6549,24.5155
32.6359,36.5201,37.1538,37.6693,36.8075,38.0263
30.5663,35.8838,38.2214,36.1698,34.2789,32.3859
33.3351,32.9356,28.4546,38.98,39.519,33.4218
