-0.526566662,-0.527198735,-0.527620541,-0.527826296,-0.527811831,-0.527574943,-0.527115765,-0.526437172,-0.525545192,-0.524449426,-0.523163456,-0.521705231,-0.520097394,-0.518367543,-0.516548381,-0.514677733,-0.512798399,-0.510957811,-0.509207463,-0.507602111,-0.506198721,-0.50505518,-0.504228799,-0.503774633,-0.503743705,-0.504181188,-0.505124651,-0.506602469,-0.508632481,-0.511220999,-0.511220999,-0.508632481,-0.506602469,-0.505124651,-0.504181188,-0.503743705,-0.503774633,-0.504228799,-0.50505518,-0.506198721,-0.507602111,-0.509207463,-0.510957811,-0.512798399,-0.514677733,-0.516548381,-0.518367543,-0.520097394,-0.521705231,-0.523163456,-0.524449426,-0.525545192,-0.526437172,-0.527115765,-0.527574943,-0.527811831,-0.527826296,-0.527620541,-0.527198735,-0.526566662
-0.509327591,-0.505662286,-0.506341838,-0.506807073,-0.507051857,-0.507071834,-0.506864821,-0.506431237,-0.505774554,-0.504901773,-0.503823891,-0.502556363,-0.501119514,-0.499538896,-0.497845538,-0.496076058,-0.494272611,-0.492482624,-0.49075828,-0.48915574,-0.487734078,-0.48655393,-0.485675883,-0.48515864,-0.485057043,-0.485420022,-0.4862886,-0.487694049,-0.489656342,-0.492182983,-0.492182983,-0.489656342,-0.487694049,-0.4862886,-0.485420022,-0.485057043,-0.48515864,-0.485675883,-0.48655393,-0.487734078,-0.48915574,-0.49075828,-0.492482624,-0.494272611,-0.496076058,-0.497845538,-0.499538896,-0.501119514,-0.502556363,-0.503823891,-0.504901773,-0.505774554,-0.506431237,-0.506864821,-0.507071834,-0.507051857,-0.506807073,-0.506341838,-0.505662286,-0.509327591
-0.491849657,-0.488575457,-0.485078815,-0.485809023,-0.486320529,-0.486606794,-0.486663237,-0.486487692,-0.486080893,-0.485446993,-0.484594102,-0.483534822,-0.482286753,-0.480872951,-0.479322294,-0.477669713,-0.475956252,-0.474228901,-0.472540172,-0.470947359,-0.469511478,-0.468295872,-0.467364488,-0.46677988,-0.466601009,-0.466880934,-0.467664529,-0.468986355,-0.470868846,-0.47332094,-0.47332094,-0.470868846,-0.468986355,-0.467664529,-0.466880934,-0.466601009,-0.46677988,-0.467364488,-0.468295872,-0.469511478,-0.470947359,-0.472540172,-0.474228901,-0.475956252,-0.477669713,-0.479322294,-0.480872951,-0.482286753,-0.483534822,-0.484594102,-0.485446993,-0.486080893,-0.486487692,-0.486663237,-0.486606794,-0.486320529,-0.485809023,-0.485078815,-0.488575457,-0.491849657
-0.474149046,-0.471241664,-0.468143241,-0.464791575,-0.465566912,-0.466118571,-0.466439579,-0.466525139,-0.46637315,-0.465984773,-0.465365022,-0.464523382,-0.463474414,-0.462238322,-0.460841447,-0.459316638,-0.457703447,-0.456048092,-0.454403139,-0.452826841,-0.451382104,-0.450135054,-0.449153214,-0.448503333,-0.448248937,-0.44844772,-0.449148922,-0.450390866,-0.452198819,-0.45458337,-0.45458337,-0.452198819,-0.450390866,-0.449148922,-0.44844772,-0.448248937,-0.448503333,-0.449153214,-0.450135054,-0.451382104,-0.452826841,-0.454403139,-0.456048092,-0.457703447,-0.459316638,-0.460841447,-0.462238322,-0.463474414,-0.464523382,-0.465365022,-0.465984773,-0.46637315,-0.466525139,-0.466439579,-0.466118571,-0.465566912,-0.464791575,-0.468143241,-0.471241664,-0.474149046
-0.456244126,-0.453677977,-0.450951764,-0.447998349,-0.444791499,-0.445611117,-0.446201616,-0.44655555,-0.446667905,-0.4465367,-0.446163637,-0.445554794,-0.444721329,-0.443680169,-0.44245464,-0.441075001,-0.439578794,-0.438010977,-0.436423743,-0.434875973,-0.433432259,-0.432161462,-0.431134802,-0.430423497,-0.430096054,-0.430215314,-0.430835435,-0.431999015,-0.433734579,-0.436054633,-0.436054633,-0.433734579,-0.431999015,-0.430835435,-0.430215314,-0.430096054,-0.430423497,-0.431134802,-0.432161462,-0.433432259,-0.434875973,-0.436423743,-0.438010977,-0.439578794,-0.441075001,-0.44245464,-0.443680169,-0.444721329,-0.445554794,-0.446163637,-0.4465367,-0.446667905,-0.44655555,-0.446201616,-0.445611117,-0.444791499,-0.447998349,-0.450951764,-0.453677977,-0.456244126
-0.438155461,-0.435903857,-0.433522416,-0.430939811,-0.428136171,-0.425078008,-0.425943748,-0.426574339,-0.426961779,-0.427100792,-0.42698953,-0.426630328,-0.426030512,-0.425203207,-0.424168126,-0.422952268,-0.421590472,-0.420125739,-0.418609245,-0.417099944,-0.415663703,-0.414371887,-0.413299383,-0.412522067,-0.412113808,-0.412143126,-0.41266972,-0.413741102,-0.415389614,-0.417630096,-0.417630096,-0.415389614,-0.413741102,-0.41266972,-0.412143126,-0.412113808,-0.412522067,-0.413299383,-0.414371887,-0.415663703,-0.417099944,-0.418609245,-0.420125739,-0.421590472,-0.422952268,-0.424168126,-0.425203207,-0.426030512,-0.426630328,-0.42698953,-0.427100792,-0.426961779,-0.426574339,-0.425943748,-0.425078008,-0.428136171,-0.430939811,-0.433522416,-0.435903857,-0.438155461
-0.419905779,-0.417941168,-0.415875857,-0.413635098,-0.411205411,-0.408558289,-0.405629133,-0.406533775,-0.40719651,-0.407608771,-0.407765083,-0.40766388,-0.407308403,-0.406707632,-0.405877238,-0.404840472,-0.403628936,-0.402283143,-0.400852761,-0.399396427,-0.397981039,-0.396680415,-0.395573277,-0.394740555,-0.394262078,-0.394212787,-0.394658722,-0.395653057,-0.39723254,-0.399414674,-0.399414674,-0.39723254,-0.395653057,-0.394658722,-0.394212787,-0.394262078,-0.394740555,-0.395573277,-0.396680415,-0.397981039,-0.399396427,-0.400852761,-0.402283143,-0.403628936,-0.404840472,-0.405877238,-0.406707632,-0.407308403,-0.40766388,-0.407765083,-0.407608771,-0.40719651,-0.406533775,-0.405629133,-0.408558289,-0.411205411,-0.413635098,-0.415875857,-0.417941168,-0.419905779
-0.401519877,-0.399814134,-0.398035385,-0.39610625,-0.394019603,-0.391751944,-0.389234466,-0.38645507,-0.387397211,-0.388089836,-0.388523742,-0.388693246,-0.388597167,-0.388239878,-0.387632413,-0.386793569,-0.385750919,-0.384541652,-0.383213104,-0.381822848,-0.380438217,-0.379135103,-0.377995963,-0.377106983,-0.376554443,-0.376420446,-0.376778257,-0.377687629,-0.379190519,-0.381307652,-0.381307652,-0.379190519,-0.377687629,-0.376778257,-0.376420446,-0.376554443,-0.377106983,-0.377995963,-0.379135103,-0.380438217,-0.381822848,-0.383213104,-0.384541652,-0.385750919,-0.386793569,-0.387632413,-0.388239878,-0.388597167,-0.388693246,-0.388523742,-0.388089836,-0.387397211,-0.38645507,-0.389234466,-0.391751944,-0.394019603,-0.39610625,-0.398035385,-0.399814134,-0.401519877
-0.383024462,-0.381549225,-0.38002688,-0.378378216,-0.376602352,-0.374680744,-0.372541488,-0.370179557,-0.367542279,-0.368520301,-0.369240295,-0.369692348,-0.369870598,-0.369774403,-0.369409598,-0.368789813,-0.367937753,-0.366886356,-0.36567967,-0.364373301,-0.363034251,-0.361739955,-0.360576381,-0.359635102,-0.35900935,-0.358789197,-0.359056157,-0.359877625,-0.361301713,-0.363353023,-0.363353023,-0.361301713,-0.359877625,-0.359056157,-0.358789197,-0.35900935,-0.359635102,-0.360576381,-0.361739955,-0.363034251,-0.364373301,-0.36567967,-0.366886356,-0.367937753,-0.368789813,-0.369409598,-0.369774403,-0.369870598,-0.369692348,-0.369240295,-0.368520301,-0.367542279,-0.370179557,-0.372541488,-0.374680744,-0.376602352,-0.378378216,-0.38002688,-0.381549225,-0.383024462
-0.364447906,-0.36317496,-0.361878667,-0.360478787,-0.358980484,-0.357370051,-0.355573609,-0.353592962,-0.351379822,-0.34883057,-0.34984263,-0.350587204,-0.351053604,-0.35123585,-0.351134071,-0.350756029,-0.350118683,-0.349249695,-0.348188725,-0.346988316,-0.345714152,-0.34444446,-0.343268306,-0.342282664,-0.341588179,-0.341283767,-0.341460342,-0.342194205,-0.343540749,-0.345529235,-0.345529235,-0.343540749,-0.342194205,-0.341460342,-0.341283767,-0.341588179,-0.342282664,-0.343268306,-0.34444446,-0.345714152,-0.346988316,-0.348188725,-0.349249695,-0.350118683,-0.350756029,-0.351134071,-0.35123585,-0.351053604,-0.350587204,-0.34984263,-0.34883057,-0.351379822,-0.353592962,-0.355573609,-0.357370051,-0.358980484,-0.360478787,-0.361878667,-0.36317496,-0.364447906
