-2.183804252,-2.111723694,-2.039439931,-1.96696033,-1.894292247,-1.821443028,-1.748420003,-1.675230491,-1.601881798,-1.528381209,-1.454735998,-1.380953417,-1.307040701,-1.233005067,-1.158853709,-1.084593799,-1.01023249,-0.93577691,-0.861234163,-0.786611333,-0.711915478,-0.637153635,-0.562332818,-0.487460022,-0.412542221,-0.33758637,-0.262599411,-0.18758827,-0.112559866,-3.75E-02,3.75E-02,0.112559866,0.18758827,0.262599411,0.33758637,0.412542221,0.487460022,0.562332818,0.637153635,0.711915478,0.786611333,0.861234163,0.93577691,1.01023249,1.084593799,1.158853709,1.233005067,1.307040701,1.380953417,1.454735998,1.528381209,1.601881798,1.675230491,1.748420003,1.821443028,1.894292247,1.96696033,2.039439931,2.111723694,2.183804252
-2.185819263,-2.113668408,-2.041314459,-1.968764788,-1.896026757,-1.823107715,-1.750015002,-1.67675594,-1.603337838,-1.529767991,-1.456053673,-1.382202143,-1.308220639,-1.23411638,-1.159896563,-1.085568362,-1.011138927,-0.936615388,-0.862004845,-0.787314378,-0.712551039,-0.637721858,-0.56283384,-0.487893968,-0.412909203,-0.337886488,-0.262832747,-0.187754891,-1.13E-01,-3.76E-02,3.76E-02,1.13E-01,0.187754891,0.262832747,0.337886488,0.412909203,0.487893968,0.56283384,0.637721858,0.712551039,0.787314378,0.862004845,0.936615388,1.011138927,1.085568362,1.159896563,1.23411638,1.308220639,1.382202143,1.456053673,1.529767991,1.603337838,1.67675594,1.750015002,1.823107715,1.896026757,1.968764788,2.041314459,2.113668408,2.185819263
-2.187762836,-2.115544076,-2.04312233,-1.970504977,-1.897699384,-1.824712908,-1.751552891,-1.678226664,-1.604741542,-1.531104822,-1.457323786,-1.383405698,-1.309357799,-1.235187312,-1.160901437,-1.08650735,-1.012012202,-0.93742312,-0.862747205,-0.787991531,-0.713163145,-0.63826907,-0.563316302,-0.488311812,-0.413262549,-3.38E-01,-2.63E-01,-1.88E-01,-1.13E-01,-3.76E-02,3.76E-02,1.13E-01,1.88E-01,2.63E-01,3.38E-01,0.413262549,0.488311812,0.563316302,0.63826907,0.713163145,0.787991531,0.862747205,0.93742312,1.012012202,1.08650735,1.160901437,1.235187312,1.309357799,1.383405698,1.457323786,1.531104822,1.604741542,1.678226664,1.751552891,1.824712908,1.897699384,1.970504977,2.04312233,2.115544076,2.187762836
-2.189635085,-2.11735081,-2.044863656,-1.972181007,-1.899310237,-1.826258709,-1.753033772,-1.679642762,-1.606092999,-1.53239179,-1.45854642,-1.384564159,-1.310452254,-1.236217931,-1.161868393,-1.087410819,-1.012852363,-0.93820015,-0.86346128,-0.788642823,-0.713751823,-6.39E-01,-5.64E-01,-0.48871357,-0.41360227,-0.338453235,-0.263273356,-0.188069506,-0.112848545,-3.76E-02,3.76E-02,0.112848545,0.188069506,0.263273356,0.338453235,0.41360227,0.48871357,5.64E-01,6.39E-01,0.713751823,0.788642823,0.86346128,0.93820015,1.012852363,1.087410819,1.161868393,1.236217931,1.310452254,1.384564159,1.45854642,1.53239179,1.606092999,1.679642762,1.753033772,1.826258709,1.899310237,1.972181007,2.044863656,2.11735081,2.189635085
-2.191436129,-2.119088728,-2.046538552,-1.973792992,-1.900859427,-1.827745228,-1.754457749,-1.681004334,-1.607392311,-1.53362899,-1.459721665,-1.385677611,-1.311504082,-1.237208308,-1.162797496,-1.08827883,-1.013659464,-0.938946525,-0.864147111,-7.89E-01,-0.714317104,-0.639300555,-0.564225624,-0.489099258,-0.413928379,-0.338719882,-0.263480641,-0.188217509,-0.112937323,-3.76E-02,3.76E-02,0.112937323,0.188217509,0.263480641,0.338719882,0.413928379,0.489099258,0.564225624,0.639300555,0.714317104,7.89E-01,0.864147111,0.938946525,1.013659464,1.08827883,1.162797496,1.237208308,1.311504082,1.385677611,1.459721665,1.53362899,1.607392311,1.681004334,1.754457749,1.827745228,1.900859427,1.973792992,2.046538552,2.119088728,2.191436129
-2.193166094,-2.120757955,-2.048147142,-1.975341052,-1.902347074,-1.829172581,-1.755824937,-1.682311493,-1.608639582,-1.534816523,-1.460849618,-1.386746146,-1.312513369,-1.238158523,-1.163688821,-1.089111449,-1.014433566,-0.939662299,-0.864804747,-0.789867976,-0.714859021,-0.639784881,-0.564652526,-0.489468893,-0.414240889,-0.338975392,-0.263679256,-0.188359315,-0.113022382,-3.77E-02,3.77E-02,0.113022382,0.188359315,0.263679256,0.338975392,0.414240889,0.489468893,0.564652526,0.639784881,0.714859021,0.789867976,0.864804747,0.939662299,1.014433566,1.089111449,1.163688821,1.238158523,1.312513369,1.386746146,1.460849618,1.534816523,1.608639582,1.682311493,1.755824937,1.829172581,1.902347074,1.975341052,2.048147142,2.120757955,2.193166094
-2.19482511,-2.122358619,-2.049689554,-1.976825317,-1.903773302,-1.830540892,-1.757135457,-1.683564354,-1.609834926,-1.5359545,-1.461930382,-1.387769863,-1.31348021,-1.239068665,-1.164542449,-1.09E+00,-1.015174735,-0.940347531,-0.865434239,-0.790441923,-0.715377613,-0.640248305,-0.565060958,-0.489822498,-0.414539817,-0.339219777,-0.263869212,-0.188494931,-0.113103724,-0.037702369,0.037702369,0.113103724,0.188494931,0.263869212,0.339219777,0.414539817,0.489822498,0.565060958,0.640248305,0.715377613,0.790441923,0.865434239,0.940347531,1.015174735,1.09E+00,1.164542449,1.239068665,1.31348021,1.387769863,1.461930382,1.5359545,1.609834926,1.683564354,1.757135457,1.830540892,1.903773302,1.976825317,2.049689554,2.122358619,2.19482511
-2.196413311,-2.123890857,-2.051165923,-1.978245919,-1.905138245,-1.831850292,-1.758389437,-1.684763045,-1.610978467,-1.537043037,-1.462964073,-1.38874887,-1.314404705,-1.239938829,-1.165358467,-1.090670817,-1.015883046,-0.941002289,-0.866035646,-0.790990182,-0.715872925,-0.640690864,-0.56545095,-0.490160098,-0.414825184,-0.339453053,-0.264050517,-0.188624363,-0.113181355,-0.037728241,0.037728241,0.113181355,0.188624363,0.264050517,0.339453053,0.414825184,0.490160098,0.56545095,0.640690864,0.715872925,0.790990182,0.866035646,0.941002289,1.015883046,1.090670817,1.165358467,1.239938829,1.314404705,1.38874887,1.462964073,1.537043037,1.610978467,1.684763045,1.758389437,1.831850292,1.905138245,1.978245919,2.051165923,2.123890857,2.196413311
-2.197930838,-2.125354809,-2.05257639,-1.979602999,-1.906442043,-1.833100919,-1.759587012,-1.685907698,-1.612070333,-1.538082263,-1.463950811,-1.389683285,-1.32E+00,-1.240769121,-1.166136976,-1.091397739,-1.016558583,-0.941626647,-0.866609036,-0.791512814,-0.716345007,-0.6411126,-0.565822537,-0.490481719,-0.415097011,-0.339675236,-0.264223185,-0.188747621,-0.113255278,-0.037752877,0.037752877,0.113255278,0.188747621,0.264223185,0.339675236,0.415097011,0.490481719,0.565822537,0.6411126,0.716345007,0.791512814,0.866609036,0.941626647,1.016558583,1.091397739,1.166136976,1.240769121,1.32E+00,1.389683285,1.463950811,1.538082263,1.612070333,1.685907698,1.759587012,1.833100919,1.906442043,1.979602999,2.05257639,2.125354809,2.197930838
-2.199377837,-2.126750621,-2.053921102,-1.980896704,-1.907684841,-1.834292918,-1.760728329,-1.686998455,-1.613110666,-1.539072312,-1.46489073,-1.39E+00,-1.316127119,-1.241559654,-1.166878082,-1.092089616,-1.017201436,-0.942220689,-0.867154482,-0.792009882,-0.716793915,-0.641513562,-0.566175759,-0.490787397,-0.415355324,-0.339886347,-0.264387232,-0.188864714,-0.113325501,-0.037776279,0.037776279,0.113325501,0.188864714,0.264387232,0.339886347,0.415355324,0.490787397,0.566175759,0.641513562,0.716793915,0.792009882,0.867154482,0.942220689,1.017201436,1.092089616,1.166878082,1.241559654,1.316127119,1.39E+00,1.46489073,1.539072312,1.613110666,1.686998455,1.760728329,1.834292918,1.907684841,1.980896704,2.053921102,2.126750621,2.199377837
