ManualShift,X,Y
(32,3),11,-12
(33,3),12,-12
(34,3),13,-12
(35,3),14,-12
(36,3),14,-12
(37,3),15,-12
(38,3),16,-12
(39,3),17,-12
(0,4),-14,-11
(1,4),-14,-11
(2,4),-14,-11
(3,4),-13,-11
(4,4),-13,-11
(5,4),-12,-11
(6,4),-11,-11
(7,4),-10,-11
(8,4),-9,-11
(9,4),-9,-11
(10,4),-8,-11
(11,4),-7,-11
(12,4),-6,-11
(13,4),-5,-11
(14,4),-4,-11
(15,4),-3,-11
(16,4),-2,-11
(17,4),-2,-11
(18,4),-1,-11
(19,4),0,-11
(20,4),0,-11
(21,4),1,-11
(22,4),2,-11
(23,4),3,-11
(24,4),4,-11
(25,4),5,-11
(26,4),6,-11
(27,4),7,-11
(28,4),8,-11
(29,4),8,-11
(30,4),9,-11
(31,4),10,-11
(32,4),11,-11
(33,4),12,-11
(34,4),13,-11
(35,4),14,-11
(36,4),14,-11
(37,4),15,-11
(38,4),16,-11
(39,4),17,-11
(0,5),-14,-11
(1,5),-14,-11
(2,5),-14,-11
(3,5),-13,-11
(4,5),-13,-11
(5,5),-12,-11
(6,5),-11,-11
(7,5),-10,-11
(8,5),-9,-11
(9,5),-9,-11
(10,5),-8,-11
(11,5),-7,-11
(12,5),-6,-11
(13,5),-5,-11
(14,5),-4,-11
(15,5),-3,-11
(16,5),-2,-11
(17,5),-2,-11
(18,5),-1,-11
(19,5),0,-11
(20,5),0,-11
(21,5),1,-11
(22,5),2,-11
(23,5),3,-11
(24,5),4,-11
(25,5),5,-11
(26,5),6,-11
(27,5),7,-11
(28,5),8,-11
(29,5),8,-11
(30,5),9,-11
(31,5),10,-11
(32,5),11,-11
(33,5),12,-11
(34,5),13,-11
(35,5),14,-11
(36,5),14,-11
(37,5),15,-11
(38,5),16,-11
(39,5),17,-11
(0,6),-14,-9
(1,6),-14,-9
(2,6),-14,-9
(3,6),-13,-9
(4,6),-13,-9
(5,6),-12,-9
(6,6),-11,-9
(7,6),-10,-9
(8,6),-9,-9
(9,6),-9,-9
(10,6),-8,-9
(11,6),-7,-9
(12,6),-6,-9
(13,6),-5,-9
(14,6),-4,-9
(15,6),-3,-9
(16,6),-2,-9
(17,6),-2,-9
(18,6),-1,-9
(19,6),0,-9
(20,6),0,-9
(21,6),1,-9
(22,6),2,-9
(23,6),3,-9
(24,6),4,-9
(25,6),5,-9
(26,6),6,-9
(27,6),7,-9
(28,6),8,-9
(29,6),8,-9
(30,6),9,-9
(31,6),10,-9
(32,6),11,-9
(33,6),12,-9
(34,6),13,-9
(35,6),14,-9
(36,6),14,-9
(37,6),15,-9
(38,6),16,-9
(39,6),17,-9
(0,7),-14,-8
(1,7),-14,-8
(2,7),-14,-8
(3,7),-13,-8
(4,7),-13,-8
(5,7),-12,-8
(6,7),-11,-8
(7,7),-10,-8
(8,7),-9,-8
(9,7),-9,-8
(10,7),-8,-8
(11,7),-7,-8
(12,7),-6,-8
(13,7),-5,-8
(14,7),-4,-8
(15,7),-3,-8
(16,7),-2,-8
(17,7),-2,-8
(18,7),-1,-8
(19,7),0,-8
(20,7),0,-8
(21,7),1,-8
(22,7),2,-8
(23,7),3,-8
(24,7),4,-8
(25,7),5,-8
(26,7),6,-8
(27,7),7,-8
(28,7),8,-8
(29,7),8,-8
(30,7),9,-8
(31,7),10,-8
(32,7),11,-8
(33,7),12,-8
(34,7),13,-8
(35,7),14,-8
(36,7),14,-8
(37,7),15,-8
(38,7),16,-8
(39,7),17,-8
(0,8),-14,-8
(1,8),-14,-8
(2,8),-14,-8
(3,8),-13,-8
(4,8),-13,-8
(5,8),-12,-8
(6,8),-11,-8
(7,8),-10,-8
(8,8),-9,-8
(9,8),-9,-8
(10,8),-8,-8
(11,8),-7,-8
(12,8),-6,-8
(13,8),-5,-8
(14,8),-4,-8
(15,8),-3,-8
(16,8),-2,-8
(17,8),-2,-8
(18,8),-1,-8
(19,8),0,-8
(20,8),0,-8
(21,8),1,-8
(22,8),2,-8
(23,8),3,-8
(24,8),4,-8
(25,8),5,-8
(26,8),6,-8
(27,8),7,-8
(28,8),8,-8
(29,8),8,-8
(30,8),9,-8
(31,8),10,-8
(32,8),11,-8
(33,8),12,-8
(34,8),13,-8
(35,8),14,-8
(36,8),14,-8
(37,8),15,-8
(38,8),16,-8
(39,8),17,-8
(0,9),-14,-7
(1,9),-14,-7
(2,9),-14,-7
(3,9),-13,-7
(4,9),-13,-7
(5,9),-12,-7
(6,9),-11,-7
(7,9),-10,-7
(8,9),-9,-7
(9,9),-9,-7
(10,9),-8,-7
(11,9),-7,-7
(12,9),-6,-7
(13,9),-5,-7
(14,9),-4,-7
(15,9),-3,-7
(16,9),-2,-7
(17,9),-2,-7
(18,9),-1,-7
(19,9),0,-7
(20,9),0,-7
(21,9),1,-7
(22,9),2,-7
(23,9),3,-7
(24,9),4,-7
(25,9),5,-7
(26,9),6,-7
(27,9),7,-7
(28,9),8,-7
(29,9),8,-7
(30,9),9,-7
(31,9),10,-7
(32,9),11,-7
(33,9),12,-7
(34,9),13,-7
(35,9),14,-7
(36,9),14,-7
(37,9),15,-7
(38,9),16,-7
(39,9),17,-7
(0,10),-14,-6
(1,10),-14,-6
(2,10),-14,-6
(3,10),-13,-6
(4,10),-13,-6
(5,10),-12,-6
(6,10),-11,-6
(7,10),-10,-6
(8,10),-9,-6
(9,10),-9,-6
(10,10),-8,-6
(11,10),-7,-6
(12,10),-6,-6
(13,10),-5,-6
(14,10),-4,-6
(15,10),-3,-6
(16,10),-2,-6
(17,10),-2,-6
(18,10),-1,-6
(19,10),0,-6
(20,10),0,-6
(21,10),1,-6
(22,10),2,-6
(23,10),3,-6
(24,10),4,-6
(25,10),5,-6
(26,10),6,-6
(27,10),7,-6
(28,10),8,-6
(29,10),8,-6
(30,10),9,-6
(31,10),10,-6
(32,10),11,-6
(33,10),12,-6
(34,10),13,-6
(35,10),14,-6
(36,10),14,-6
(37,10),15,-6
(38,10),16,-6
(39,10),17,-6
(0,11),-14,-6
(1,11),-14,-6
(2,11),-14,-6
(3,11),-13,-6
(4,11),-13,-6
(5,11),-12,-6
(6,11),-11,-6
(7,11),-10,-6
(8,11),-9,-6
(9,11),-9,-6
(10,11),-8,-6
(11,11),-7,-6
(12,11),-6,-6
(13,11),-5,-6
(14,11),-4,-6
(15,11),-3,-6
(16,11),-2,-6
(17,11),-2,-6
(18,11),-1,-6
(19,11),0,-6
(20,11),0,-6
(21,11),1,-6
(22,11),2,-6
(23,11),3,-6
(24,11),4,-6
(25,11),5,-6
(26,11),6,-6
(27,11),7,-6
(28,11),8,-6
(29,11),8,-6
(30,11),9,-6
(31,11),10,-6
(32,11),11,-6
(33,11),12,-6
(34,11),13,-6
(35,11),14,-6
(36,11),14,-6
(37,11),15,-6
(38,11),16,-6
(39,11),17,-6
(0,12),-14,-5
(1,12),-14,-5
(2,12),-14,-5
(3,12),-13,-5
(4,12),-13,-5
(5,12),-12,-5
(6,12),-11,-5
(7,12),-10,-5
(8,12),-9,-5
(9,12),-9,-5
(10,12),-8,-5
(11,12),-7,-5
(12,12),-6,-5
(13,12),-5,-5
(14,12),-4,-5
(15,12),-3,-5
(16,12),-2,-5
(17,12),-2,-5
(18,12),-1,-5
(19,12),0,-5
(20,12),0,-5
(21,12),1,-5
(22,12),2,-5
(23,12),3,-5
(24,12),4,-5
(25,12),5,-5
(26,12),6,-5
(27,12),7,-5
(28,12),8,-5
(29,12),8,-5
(30,12),9,-5
(31,12),10,-5
(32,12),11,-5
(33,12),12,-5
(34,12),13,-5
(35,12),14,-5
(36,12),14,-5
(37,12),15,-5
(38,12),16,-5
(39,12),17,-5
(0,13),-14,-4
(1,13),-14,-4
(2,13),-14,-4
(3,13),-13,-4
(4,13),-13,-4
(5,13),-12,-4
(6,13),-11,-4
(7,13),-10,-4
(8,13),-9,-4
(9,13),-9,-4
(10,13),-8,-4
(11,13),-7,-4
(12,13),-6,-4
(13,13),-5,-4
(14,13),-4,-4
(15,13),-3,-4
(16,13),-2,-4
(17,13),-2,-4
(18,13),-1,-4
(19,13),0,-4
(20,13),0,-4
(21,13),1,-4
(22,13),2,-4
(23,13),3,-4
(24,13),4,-4
(25,13),5,-4
(26,13),6,-4
(27,13),7,-4
(28,13),8,-4
(29,13),8,-4
(30,13),9,-4
(31,13),10,-4
(32,13),11,-4
(33,13),12,-4
(34,13),13,-4
(35,13),14,-4
(36,13),14,-4
(37,13),15,-4
(38,13),16,-4
(39,13),17,-4
(0,14),-14,-3
(1,14),-14,-3
(2,14),-14,-3
(3,14),-13,-3
(4,14),-13,-3
(5,14),-12,-3
(6,14),-11,-3
(7,14),-10,-3
(8,14),-9,-3
(9,14),-9,-3
(10,14),-8,-3
(11,14),-7,-3
(12,14),-6,-3
(13,14),-5,-3
(14,14),-4,-3
(15,14),-3,-3
(16,14),-2,-3
(17,14),-2,-3
(18,14),-1,-3
(19,14),0,-3
(20,14),0,-3
(21,14),1,-3
(22,14),2,-3
(23,14),3,-3
(24,14),4,-3
(25,14),5,-3
(26,14),6,-3
(27,14),7,-3
(28,14),8,-3
(29,14),8,-3
(30,14),9,-3
(31,14),10,-3
(32,14),11,-3
(33,14),12,-3
(34,14),13,-3
(35,14),14,-3
(36,14),14,-3
(37,14),15,-3
(38,14),16,-3
(39,14),17,-3
(0,15),-14,-2
(1,15),-14,-2
(2,15),-14,-2
(3,15),-13,-2
(4,15),-13,-2
(5,15),-12,-2
(6,15),-11,-2
(7,15),-10,-2
(8,15),-9,-2
(9,15),-9,-2
(10,15),-8,-2
(11,15),-7,-2
(12,15),-6,-2
(13,15),-5,-2
(14,15),-4,-2
(15,15),-3,-2
(16,15),-2,-2
(17,15),-2,-2
(18,15),-1,-2
(19,15),0,-2
(20,15),0,-2
(21,15),1,-2
(22,15),2,-2
(23,15),3,-2
(24,15),4,-2
(25,15),5,-2
(26,15),6,-2
(27,15),7,-2
(28,15),8,-2
(29,15),8,-2
(30,15),9,-2
(31,15),10,-2
(32,15),11,-2
(33,15),12,-2
(34,15),13,-2
(35,15),14,-2
(36,15),14,-2
(37,15),15,-2
(38,15),16,-2
(39,15),17,-2
(0,16),-14,-1
(1,16),-14,-1
(2,16),-14,-1
(3,16),-13,-1
(4,16),-13,-1
(5,16),-12,-1
(6,16),-11,-1
(7,16),-10,-1
(8,16),-9,-1
(9,16),-9,-1
(10,16),-8,-1
(11,16),-7,-1
(12,16),-6,-1
(13,16),-5,-1
(14,16),-4,-1
(15,16),-3,-1
(16,16),-2,-1
(17,16),-2,-1
(18,16),-1,-1
(19,16),0,-1
(20,16),0,-1
(21,16),1,-1
(22,16),2,-1
(23,16),3,-1
(24,16),4,-1
(25,16),5,-1
(26,16),6,-1
(27,16),7,-1
(28,16),8,-1
(29,16),8,-1
(30,16),9,-1
(31,16),10,-1
(32,16),11,-1
(33,16),12,-1
(34,16),13,-1
(35,16),14,-1
(36,16),14,-1
(37,16),15,-1
(38,16),16,-1
(39,16),17,-1
(0,17),-14,-1
(1,17),-14,-1
(2,17),-14,-1
(3,17),-13,-1
(4,17),-13,-1
(5,17),-12,-1
(6,17),-11,-1
(7,17),-10,-1
(8,17),-9,-1
(9,17),-9,-1
(10,17),-8,-1
(11,17),-7,-1
(12,17),-6,-1
(13,17),-5,-1
(14,17),-4,-1
(15,17),-3,-1
(16,17),-2,-1
(17,17),-2,-1
(18,17),-1,-1
(19,17),0,-1
(20,17),0,-1
(21,17),1,-1
(22,17),2,-1
(23,17),3,-1
(24,17),4,-1
(25,17),5,-1
(26,17),6,-1
(27,17),7,-1
(28,17),8,-1
(29,17),8,-1
(30,17),9,-1
(31,17),10,-1
(32,17),11,-1
(33,17),12,-1
(34,17),13,-1
(35,17),14,-1
(36,17),14,-1
(37,17),15,-1
(38,17),16,-1
(39,17),17,-1
(0,18),-14,0
(1,18),-14,0
(2,18),-14,0
(3,18),-13,0
(4,18),-13,0
(5,18),-12,0
(6,18),-11,0
(7,18),-10,0
(8,18),-9,0
(9,18),-9,0
(10,18),-8,0
(11,18),-7,0
(12,18),-6,0
(13,18),-5,0
(14,18),-4,0
(15,18),-3,0
(16,18),-2,0
(17,18),-2,0
(18,18),-1,0
(19,18),0,0
(20,18),0,0
(21,18),1,0
(22,18),2,0
(23,18),3,0
(24,18),4,0
(25,18),5,0
(26,18),6,0
(27,18),7,0
(28,18),8,0
(29,18),8,0
(30,18),9,0
(31,18),10,0
(32,18),11,0
(33,18),12,0
(34,18),13,0
(35,18),14,0
(36,18),14,0
(37,18),15,0
(38,18),16,0
(39,18),17,0
(0,19),-14,0
(1,19),-14,0
(2,19),-14,0
(3,19),-13,0
(4,19),-13,0
(5,19),-12,0
(6,19),-11,0
(7,19),-10,0
(8,19),-9,0
(9,19),-9,0
(10,19),-8,0
(11,19),-7,0
(12,19),-6,0
(13,19),-5,0
(14,19),-4,0
(15,19),-3,0
(16,19),-2,0
(17,19),-2,0
(18,19),-1,0
(19,19),0,0
(20,19),0,0
(21,19),1,0
(22,19),2,0
(23,19),3,0
(24,19),4,0
(25,19),5,0
(26,19),6,0
(27,19),7,0
(28,19),8,0
(29,19),8,0
(30,19),9,0
(31,19),10,0
(32,19),11,0
(33,19),12,0
(34,19),13,0
(35,19),14,0
(36,19),14,0
(37,19),15,0
(38,19),16,0
(39,19),17,0
(0,20),-14,1
(1,20),-14,1
(2,20),-14,1
(3,20),-13,1
(4,20),-13,1
(5,20),-12,1
(6,20),-11,1
(7,20),-10,1
(8,20),-9,1
(9,20),-9,1
(10,20),-8,1
(11,20),-7,1
(12,20),-6,1
(13,20),-5,1
(14,20),-4,1
(15,20),-3,1
(16,20),-2,1
(17,20),-2,1
(18,20),-1,1
(19,20),0,1
(20,20),0,1
(21,20),1,1
(22,20),2,1
(23,20),3,1
(24,20),4,1
(25,20),5,1
(26,20),6,1
(27,20),7,1
(28,20),8,1
(29,20),8,1
(30,20),9,1
(31,20),10,1
(32,20),11,1
(33,20),12,1
(34,20),13,1
(35,20),14,1
(36,20),14,1
(37,20),15,1
(38,20),16,1
(39,20),17,1
(0,21),-14,2
(1,21),-14,2
(2,21),-14,2
(3,21),-13,2
(4,21),-13,2
(5,21),-12,2
(6,21),-11,2
(7,21),-10,2
(8,21),-9,2
(9,21),-9,2
(10,21),-8,2
(11,21),-7,2
(12,21),-6,2
(13,21),-5,2
(14,21),-4,2
(15,21),-3,2
(16,21),-2,2
(17,21),-2,2
(18,21),-1,2
(19,21),0,2
(20,21),0,2
(21,21),1,2
(22,21),2,2
(23,21),3,2
(24,21),4,2
(25,21),5,2
(26,21),6,2
(27,21),7,2
(28,21),8,2
(29,21),8,2
(30,21),9,2
(31,21),10,2
(32,21),11,2
(33,21),12,2
(34,21),13,2
(35,21),14,2
(36,21),14,2
(37,21),15,2
(38,21),16,2
(39,21),17,2
(0,22),-14,3
(1,22),-14,3
(2,22),-14,3
(3,22),-13,3
(4,22),-13,3
(5,22),-12,3
(6,22),-11,3
(7,22),-10,3
(8,22),-9,3
(9,22),-9,3
(10,22),-8,3
(11,22),-7,3
(12,22),-6,3
(13,22),-5,3
(14,22),-4,3
(15,22),-3,3
(16,22),-2,3
(17,22),-2,3
(18,22),-1,3
(19,22),0,3
(20,22),0,3
(21,22),1,3
(22,22),2,3
(23,22),3,3
(24,22),4,3
(25,22),5,3
(26,22),6,3
(27,22),7,3
(28,22),8,3
(29,22),8,3
(30,22),9,3
(31,22),10,3
(32,22),11,3
(33,22),12,3
(34,22),13,3
(35,22),14,3
(36,22),14,3
(37,22),15,3
(38,22),16,3
(39,22),17,3
(0,23),-14,4
(1,23),-14,4
(2,23),-14,4
(3,23),-13,4
(4,23),-13,4
(5,23),-12,4
(6,23),-11,4
(7,23),-10,4
(8,23),-9,4
(9,23),-9,4
(10,23),-8,4
(11,23),-7,4
(12,23),-6,4
(13,23),-5,4
(14,23),-4,4
(15,23),-3,4
(16,23),-2,4
(17,23),-2,4
(18,23),-1,4
(19,23),0,4
(20,23),0,4
(21,23),1,4
(22,23),2,4
(23,23),3,4
(24,23),4,4
(25,23),5,4
(26,23),6,4
(27,23),7,4
(28,23),8,4
(29,23),8,4
(30,23),9,4
(31,23),10,4
(32,23),11,4
(33,23),12,4
(34,23),13,4
(35,23),14,4
(36,23),14,4
(37,23),15,4
(38,23),16,4
(39,23),17,4
(0,24),-14,5
(1,24),-14,5
(2,24),-14,5
(3,24),-13,5
(4,24),-13,5
(5,24),-12,5
(6,24),-11,5
(7,24),-10,5
(8,24),-9,5
(9,24),-9,5
(10,24),-8,5
(11,24),-7,5
(12,24),-6,5
(13,24),-5,5
(14,24),-4,5
(15,24),-3,5
(16,24),-2,5
(17,24),-2,5
(18,24),-1,5
(19,24),0,5
(20,24),0,5
(21,24),1,5
(22,24),2,5
(23,24),3,5
(24,24),4,5
(25,24),5,5
(26,24),6,5
(27,24),7,5
(28,24),8,5
(29,24),8,5
(30,24),9,5
(31,24),10,5
(32,24),11,5
(33,24),12,5
(34,24),13,5
(35,24),14,5
(36,24),14,5
(37,24),15,5
(38,24),16,5
(39,24),17,5
(0,25),-14,6
(1,25),-14,6
(2,25),-14,6
(3,25),-13,6
(4,25),-13,6
(5,25),-12,6
(6,25),-11,6
(7,25),-10,6
(8,25),-9,6
(9,25),-9,6
(10,25),-8,6
(11,25),-7,6
(12,25),-6,6
(13,25),-5,6
(14,25),-4,6
(15,25),-3,6
(16,25),-2,6
(17,25),-2,6
(18,25),-1,6
(19,25),0,6
(20,25),0,6
(21,25),1,6
(22,25),2,6
(23,25),3,6
(24,25),4,6
(25,25),5,6
(26,25),6,6
(27,25),7,6
(28,25),8,6
(29,25),8,6
(30,25),9,6
(31,25),10,6
(32,25),11,6
(33,25),12,6
(34,25),13,6
(35,25),14,6
(36,25),14,6
(37,25),15,6
(38,25),16,6
(39,25),17,6
(0,26),-14,6
(1,26),-14,6
(2,26),-14,6
(3,26),-13,6
(4,26),-13,6
(5,26),-12,6
(6,26),-11,6
(7,26),-10,6
(8,26),-9,6
(9,26),-9,6
(10,26),-8,6
(11,26),-7,6
(12,26),-6,6
(13,26),-5,6
(14,26),-4,6
(15,26),-3,6
(16,26),-2,6
(17,26),-2,6
(18,26),-1,6
(19,26),0,6
(20,26),0,6
(21,26),1,6
(22,26),2,6
(23,26),3,6
(24,26),4,6
(25,26),5,6
(26,26),6,6
(27,26),7,6
(28,26),8,6
(29,26),8,6
(30,26),9,6
(31,26),10,6
(32,26),11,6
(33,26),12,6
(34,26),13,6
(35,26),14,6
(36,26),14,6
(37,26),15,6
(38,26),16,6
(39,26),17,6
(0,27),-14,7
(1,27),-14,7
(2,27),-14,7
(3,27),-13,7
(4,27),-13,7
(5,27),-12,7
(6,27),-11,7
(7,27),-10,7
(8,27),-9,7
(9,27),-9,7
(10,27),-8,7
(11,27),-7,7
(12,27),-6,7
(13,27),-5,7
(14,27),-4,7
(15,27),-3,7
(16,27),-2,7
(17,27),-2,7
(18,27),-1,7
(19,27),0,7
(20,27),0,7
(21,27),1,7
(22,27),2,7
(23,27),3,7
(24,27),4,7
(25,27),5,7
(26,27),6,7
(27,27),7,7
(28,27),8,7
(29,27),8,7
(30,27),9,7
(31,27),10,7
(32,27),11,7
(33,27),12,7
(34,27),13,7
(35,27),14,7
(36,27),14,7
(37,27),15,7
(38,27),16,7
(39,27),17,7
(0,28),-14,8
(1,28),-14,8
(2,28),-14,8
(3,28),-13,8
(4,28),-13,8
(5,28),-12,8
(6,28),-11,8
(7,28),-10,8
(8,28),-9,8
(9,28),-9,8
(10,28),-8,8
(11,28),-7,8
(12,28),-6,8
(13,28),-5,8
(14,28),-4,8
(15,28),-3,8
(16,28),-2,8
(17,28),-2,8
(18,28),-1,8
(19,28),0,8
(20,28),0,8
(21,28),1,8
(22,28),2,8
(23,28),3,8
(24,28),4,8
(25,28),5,8
(26,28),6,8
(27,28),7,8
(28,28),8,8
(29,28),8,8
(30,28),9,8
(31,28),10,8
(32,28),11,8
(33,28),12,8
(34,28),13,8
(35,28),14,8
(36,28),14,8
(37,28),15,8
(38,28),16,8
(39,28),17,8
(0,29),-14,9
(1,29),-14,9
(2,29),-14,9
(3,29),-13,9
(4,29),-13,9
(5,29),-12,9
(6,29),-11,9
(7,29),-10,9
(8,29),-9,9
(9,29),-9,9
(10,29),-8,9
(11,29),-7,9
(12,29),-6,9
(13,29),-5,9
(14,29),-4,9
(15,29),-3,9
(16,29),-2,9
(17,29),-2,9
(18,29),-1,9
(19,29),0,9
(20,29),0,9
(21,29),1,9
(22,29),2,9
(23,29),3,9
(24,29),4,9
(25,29),5,9
(26,29),6,9
(27,29),7,9
(28,29),8,9
(29,29),8,9
(30,29),9,9
(31,29),10,9
(32,29),11,9
(33,29),12,9
(34,29),13,9
(35,29),14,9
(36,29),14,9
(37,29),15,9
(38,29),16,9
(39,29),17,9
(0,30),-14,9
(1,30),-14,9
(2,30),-14,9
(3,30),-13,9
(4,30),-13,9
(5,30),-12,9
(6,30),-11,9
(7,30),-10,9
(8,30),-9,9
(9,30),-9,9
(10,30),-8,9
(11,30),-7,9
(12,30),-6,9
(13,30),-5,9
(14,30),-4,9
(15,30),-3,9
(16,30),-2,9
(17,30),-2,9
(18,30),-1,9
(19,30),0,9
(20,30),0,9
(21,30),1,9
(22,30),2,9
(23,30),3,9
(24,30),4,9
(25,30),5,9
(26,30),6,9
(27,30),7,9
(28,30),8,9
(29,30),8,9
(30,30),9,9
(31,30),10,9
(32,30),11,9
(33,30),12,9
(34,30),13,9
(35,30),14,9
(36,30),14,9
(37,30),15,9
(38,30),16,9
(39,30),17,9
(0,31),-14,10
(1,31),-14,10
(2,31),-14,10
(3,31),-13,10
(4,31),-13,10
(5,31),-12,10
(6,31),-11,10
(7,31),-10,10
(8,31),-9,10
(9,31),-9,10
(10,31),-8,10
(11,31),-7,10
(12,31),-6,10
(13,31),-5,10
(14,31),-4,10
(15,31),-3,10
(16,31),-2,10
(17,31),-2,10
(18,31),-1,10
(19,31),0,10
(20,31),0,10
(21,31),1,10
(22,31),2,10
(23,31),3,10
(24,31),4,10
(25,31),5,10
(26,31),6,10
(27,31),7,10
(28,31),8,10
(29,31),8,10
(30,31),9,10
(31,31),10,10
(32,31),11,10
(33,31),12,10
(34,31),13,10
(35,31),14,10
(36,31),14,10
(37,31),15,10
(38,31),16,10
(39,31),17,10
(0,32),-14,11
(1,32),-14,11
(2,32),-14,11
(3,32),-13,11
(4,32),-13,11
(5,32),-12,11
(6,32),-11,11
(7,32),-10,11
(8,32),-9,11
(9,32),-9,11
(10,32),-8,11
(11,32),-7,11
(12,32),-6,11
(13,32),-5,11
(14,32),-4,11
(15,32),-3,11
(16,32),-2,11
(17,32),-2,11
(18,32),-1,11
(19,32),0,11
(20,32),0,11
(21,32),1,11
(22,32),2,11
(23,32),3,11
(24,32),4,11
(25,32),5,11
(26,32),6,11
(27,32),7,11
(28,32),8,11
(29,32),8,11
(30,32),9,11
(31,32),10,11
(32,32),11,11
(33,32),12,11
(34,32),13,11
(35,32),14,11
(36,32),14,11
(37,32),15,11
(38,32),16,11
(39,32),17,11
(0,33),-14,12
(1,33),-14,12
(2,33),-14,12
(3,33),-13,12
(4,33),-13,12
(5,33),-12,12
(6,33),-11,12
(7,33),-10,12
(8,33),-9,12
(9,33),-9,12
(10,33),-8,12
(11,33),-7,12
(12,33),-6,12
(13,33),-5,12
(14,33),-4,12
(15,33),-3,12
(16,33),-2,12
