25.5162,30.8025,26.3975,24.0506,21.543,22.351
28.1889,30.1585,26.9056,23.7456,22.883,20.6897
31.0209,30.8025,28.2025,25.7345,24.6475,23.7011
29.8775,30.4809,28.4431,25.5473,24.4224,23.2995
31.2262,29.2859,25.8015,25.8189,24.7981,24.1717
