27.8192,26.7684,26.284,27.3069,26.2124,26.8279,26.4017,26.9979,26.9469,26.4055,25.7569,26.7724,26.7335,25.7415,26.5454,27.0856,26.8008,27.7935,27.1128,26.1809,26.253,25.7821,27.3464,26.348,26.0494,26.2597,26.2938,25.6917,28.0182,26.4371,26.2981,25.9254,26.3249,25.9979,25.8786,26.0408,25.9591,26.7978,28.6897,26.7978,26.558,26.4548,26.967,27.26,27.3252,26.2877,27.2786,26.5794,26.8366,26.5019,28.2723,27.2095,28.4284,25.9712,26.7804,28.1344,26.8561,27.6116,26.1735,26.2128,26.5555,27.0797,26.4756,26.2073,27.2096,27.635,27.2875,26.3278,27.7017,28.2395,26.7418,26.7176,27.6738,26.7397,27.6437,26.5589,28.0986,26.7743,26.8317,26.1834,26.3662,27.2782,26.3256,26.2873,26.4732,26.3268,27.4636,29.2251,27.1495,27.0932,27.1673,27.0849,26.6171,26.8828,26.4645,26.3416,26.2877,25.7642,26.3951,25.9697,26.7903
26.7892,26.2556,26.0778,26.6963,25.896,26.0201,25.7991,26.0335,25.9878,26.1625,25.8631,26.4913,26.1881,25.8905,25.9336,25.8991,26.0497,27.0551,26.1879,25.7496,25.8787,25.5314,26.5445,26.2289,25.7728,26.0113,26.0521,25.7509,26.6226,25.9972,25.8115,25.6849,25.8817,25.6975,25.6149,25.9353,25.4493,26.1322,27.2499,26.0626,25.7517,26.0928,26.1354,26.7261,26.4157,26.0437,26.0225,25.9322,26.123,26.0219,26.6914,25.9914,26.7974,25.8063,26.1519,27.3673,26.1639,26.5731,26.051,25.8868,25.936,26.3222,26.1037,26.0824,26.4316,26.8179,26.527,25.6722,26.99,26.9263,26.2205,26.4891,26.26,26.143,26.6278,25.8711,26.9813,25.9865,26.093,25.9942,25.8676,26.0483,25.6569,25.958,25.9765,26.0286,26.2753,27.6286,26.2813,26.1813,26.1722,26.6791,25.8652,26.3501,25.7904,25.7745,25.9211,25.7531,25.6269,25.9268,26.1592
30.5936,28.9799,28.204,29.5577,28.4311,29.4774,28.869,29.5234,29.288,28.8615,27.9107,29.6161,29.487,27.7811,29.1885,29.4072,29.4997,30.501,29.2987,28.2255,28.7034,27.8966,29.8136,28.872,28.0996,28.7442,28.7813,27.7239,30.2337,29.0704,28.7623,28.1665,28.8121,27.9993,28.1016,28.0381,28.139,29.5334,30.8371,29.5113,29.0748,28.5009,29.5003,29.3937,29.5965,28.7561,29.5568,28.6863,29.0954,29.1559,30.6516,29.5854,30.7113,28.1613,29.4409,30.9727,29.6214,30.3099,28.5112,28.435,29.1965,29.463,29.1106,28.6083,29.4249,29.9505,29.4979,28.6487,30.0379,30.4584,29.1082,29.578,30.0224,29.4298,30.4782,29.2116,30.5867,29.4928,29.5197,28.2503,28.529,29.5858,28.6266,28.7685,28.6283,28.7872,29.5353,31.4634,29.7477,29.331,29.5457,29.2192,29.0195,29.1,28.8687,28.7138,28.751,27.9019,28.7218,28.0001,29.1718
32.9224,32.4781,33.7888,32.4188,36.4717,36.7569,36.6614,33.0961,32.9661,35.2487,36.084,36.8117,36.7022,35.618,36.4126,33.0943,36.6607,33.917,32.0463,34.7385,36.9263,35.8171,33.8045,36.5516,34.6404,35.4805,35.6317,36.53,31.7235,37.1026,35.9506,37.0011,36.653,34.4075,36.2902,33.9439,36.0942,36.7482,32.015,36.95,36.7346,34.1346,33.6074,33.7843,33.2763,35.6554,33.6869,33.5454,34.4372,36.4181,31.3145,33.0039,31.7319,36.4838,36.6577,33.912,36.7586,32.8966,36.6498,36.4724,36.4181,32.9111,36.4887,36.6192,33.6867,33.2368,32.3295,36.16,33.2267,32.3514,34.7202,37.1378,31.5995,36.9764,33.0353,36.9041,34.033,36.497,37.1577,34.6927,34.7576,33.9036,36.5297,36.5018,35.1616,36.8137,32.3383,31.7944,33.0307,33.1963,32.8928,32.7403,36.7664,32.5074,36.7587,36.3967,36.5084,35.2859,36.3378,34.0846,34.8681
23.9636,23.5136,23.2062,23.9681,22.9253,23.037,23.0785,23.4677,23.3983,23.2942,23.185,23.3336,23.17,23.1088,23.0432,23.0869,23.0129,24.0871,23.4823,22.9264,23.0588,22.9137,23.6255,23.2081,23.046,23.2021,23.2403,23.0008,23.8008,23.1598,23.111,22.9943,23.1165,22.9766,22.9996,23.179,22.8194,23.1304,24.3035,23.0988,22.9155,23.2035,23.1953,23.955,23.571,23.1639,23.1877,23.1691,23.13,23.1333,24.108,23.0942,24.0347,23.0028,23.0888,24.4947,23.1963,23.7386,23.1277,22.9176,23.0419,23.5763,23.2263,23.1646,23.6593,23.999,23.9571,22.7696,24.2155,24.0858,23.1291,23.4368,23.5437,23.1514,23.8321,23.0692,24.1435,23.062,23.1364,23.1623,23.0261,23.2251,22.9907,23.1238,23.0994,23.1763,23.355,24.8117,23.364,23.5968,23.6294,23.8926,22.9584,23.6098,23.0299,22.9536,23.0998,23.1109,22.785,23.1732,23.3307
33.0254,29.8342,28.7124,31.4547,29.0162,31.4594,29.8903,30.7519,29.6526,29.6172,28.6161,30.8007,31.2842,28.4349,30.5464,29.8127,30.8806,31.6521,30.0215,28.5326,29.4897,28.5337,29.8319,29.6734,28.415,29.4728,29.2871,27.9972,30.2431,30.3139,30.0782,28.7582,29.6244,28.6322,28.9701,28.7043,28.4106,31.4847,31.0773,31.4845,30.3285,28.7804,29.8811,30.1502,30.1199,29.4217,30.0586,28.5664,29.466,30.2851,31.3414,30.0827,30.9885,28.9513,30.9023,33.226,31.1603,32.6673,29.0581,29.0582,30.5388,30.413,30.0629,29.4372,29.7072,30.8249,30.8455,29.2501,31.0126,30.5,29.7271,30.5221,30.1156,30.9992,32.4036,31.0344,31.9007,31.443,31.0111,28.5802,28.9034,30.4204,29.2155,29.103,29.3967,29.0879,29.2717,32.55,30.4303,29.4907,30.6894,29.9294,29.8909,30.0866,29.3207,29.6611,29.1108,28.5971,29.5573,28.7082,30.0272
32.2904,32.2744,31.5758,33.7117,30.0756,30.7931,29.856,31.3327,30.6835,30.417,30.1376,30.2137,30.6255,31.0005,30.1397,30.5936,30.3228,31.8519,31.5272,30.7662,29.828,30.7333,30.9305,29.6325,29.9737,30.2007,29.9933,29.84,32.1385,30.1384,30.55,29.7981,30.0417,30.6339,29.6191,30.7427,29.8546,30.7972,33.8638,30.8678,30.0449,30.6137,30.4443,32.2999,31.1024,29.8849,31.4532,30.6684,30.6097,29.9832,33.5669,30.7623,32.9503,29.4198,30.3599,32.6369,30.4628,32.6717,30.0061,30.1359,30.1311,31.0242,29.8395,30.4783,31.4935,31.4456,33.0549,30.0041,31.5272,32.239,30.9219,29.9601,31.8575,30.4711,32.0599,30.6483,31.9381,30.8095,30.5321,30.1143,30.4524,31.596,29.817,29.7619,30.7298,29.7743,31.5514,34.8505,30.8426,30.8708,32.1662,32.7445,29.746,32.5137,29.6222,30.4838,29.7745,29.7051,30.4007,30.7433,30.8914
41.7104,41.6442,41.7991,41.6406,41.8257,41.6971,41.8556,41.7437,41.8761,41.6704,41.7058,41.802,41.7228,41.7109,41.5183,41.6952,41.5549,41.468,41.814,41.6184,41.6951,41.4654,41.8011,41.7928,41.654,41.6076,41.5466,41.695,41.8821,41.6644,41.876,41.5748,41.9627,41.8587,41.6537,41.8995,41.8461,41.7069,41.753,41.7621,41.6952,41.7841,41.881,41.4961,41.7973,41.8799,41.6095,41.5863,41.9029,41.5857,41.8732,41.7358,41.3565,41.835,41.7953,41.4593,41.7012,41.7537,41.7822,41.8199,41.5229,41.7391,41.658,41.5334,41.4309,41.7726,42.0082,41.7274,41.8068,41.2994,41.6966,41.7089,41.756,41.8612,41.9057,41.7276,41.4598,41.522,41.7202,41.883,41.5669,41.5858,42.0459,41.6047,41.8064,41.6759,41.5353,41.7601,41.8847,41.9205,41.8897,41.7227,41.8917,41.6383,41.9588,41.6628,41.5852,41.9468,41.4736,41.8982,41.7189
23.3999,22.1702,21.8348,23.1969,21.7679,22.467,21.8115,22.0075,21.7784,21.7962,21.5795,21.6632,22.217,21.7338,21.697,21.9115,21.9735,22.7989,22.1593,21.7528,21.3934,21.925,21.795,21.4794,21.4292,22.098,21.817,21.1948,22.3261,21.6122,22.2537,21.3419,22.0645,21.8101,21.262,21.8485,21.7216,22.4375,22.9251,22.2095,21.9725,21.4846,21.8269,22.672,22.102,21.7742,22.0109,21.5187,22.0232,21.5689,22.6316,22.0492,22.6831,21.4252,22.2935,23.4121,22.3671,22.8958,21.4181,21.8229,21.6941,22.1627,21.4835,21.7115,22.2713,22.5176,22.7796,22.0436,22.6907,22.7221,21.8002,21.7238,22.1394,22.1731,22.6518,22.0107,23.13,22.2328,21.9217,21.5043,21.5125,22.0828,21.8649,21.6976,21.9377,21.4422,21.8849,23.5291,21.7572,21.7619,22.7897,22.3684,21.947,22.3361,21.7683,21.9381,21.6823,21.49,21.9247,21.8758,22.0357
24.6469,23.4749,23.2437,24.2342,23.4119,24.0498,23.4318,23.2114,23.072,23.1847,23.086,22.9664,23.753,23.2268,23.0577,23.3852,23.5036,24.2604,23.3948,23.173,22.7889,23.4009,23.2349,22.9499,22.9363,23.7472,23.371,22.7002,23.4915,22.9624,23.7234,22.7585,23.6629,23.2832,22.7866,23.2936,23.1449,24.0148,24.1335,23.5919,23.6106,23.0764,23.2506,23.9931,23.6776,23.2564,23.3926,22.8589,23.5551,22.8942,23.7183,23.546,23.8672,23.1,23.8784,24.6273,24.0243,23.8612,22.747,23.4603,23.0581,23.353,22.9196,23.1293,23.6076,23.8664,23.8364,23.6443,23.9689,23.8907,23.1544,23.3353,23.1694,23.6726,23.6449,23.4028,24.5373,23.6342,23.3427,23.009,22.9074,23.6434,23.4167,23.2688,23.4913,22.8738,23.3383,24.7641,23.136,23.2491,23.8578,23.7549,23.6386,23.5325,23.2979,23.315,23.2482,23.0734,23.3399,23.3262,23.4479
